case,rank_descending,element_id,x_m,span_y_mm,z_m,shell_von_mises_stress_mpa,is_critical_element,stress_limit_mpa
27,45,40617,0.26724358396666664,0.51984743909999998,0.043207089110000006,164.99760000000001,0,220
27,46,43636,0.2365582635,1.0389263820666665,0.041977946956666672,164.70050000000001,0,220
27,47,41436,0.33907394610000002,0.82340132219999995,-0.028136659413333331,164.3382,0,220
27,48,24205,0.23887010913333331,0.35557602103666663,0.042090502876666665,163.6737,0,220
27,49,27776,0.21377590300000002,0.65165581566666675,-0.027009220796666667,163.47290000000001,0,220
27,50,42891,0.26580245293333332,1.0485991368666665,0.043158228200000003,162.73769999999999,0,220
29,1,39934,0.23548666633333334,0.6885550295666667,0.041926010203333336,220.36420000000001,1,220
29,2,39747,0.26619972786666668,0.61114693139999998,0.043174810706666657,210.18770000000001,0,220
29,3,27808,0.21519030629999999,0.63286460743333328,-0.02705830087333333,206.56700000000001,0,220
29,4,40644,0.21497284866666666,0.70879183476666663,0.04081974054666667,203.42070000000001,0,220
29,5,42431,0.25874704123333331,0.79918526646666677,-0.028133368116666668,198.6173,0,220
29,6,40563,0.19617325563333332,0.69522524910000005,0.03957743322,197.3817,0,220
29,7,40646,0.23853679496666666,0.62958749673333347,0.042073609930000005,197.3511,0,220
29,8,40457,0.21362433336666664,0.71394330976666676,0.040740342190000001,196.0472,0,220
29,9,27691,0.21245220799999998,0.66667709809999998,-0.026963006083333334,195.80600000000001,0,220
29,10,40157,0.27770328523333337,0.54880257809999999,-0.028341422476666666,194.2835,0,220
29,11,41029,0.17766457796666668,0.68858401693333338,0.038156123209999997,194.114,0,220
29,12,37305,0.26027236380000002,0.67546974360000001,-0.028157533453333331,190.7929,0,220
29,13,39936,0.23575946686666668,0.7261678111333334,0.041940701506666671,190.71879999999999,0,220
29,14,15190,0.19485365349999997,0.61535434603333328,0.039482172576666669,190.01140000000001,0,220
29,15,39875,0.23619885246666669,0.6400476074,0.041963871569999998,188.58179999999999,0,220
29,16,41436,0.33907394610000002,0.82340132219999995,-0.028136659413333331,188.43960000000001,0,220
29,17,40019,0.27712626256666667,0.57649585260000002,-0.028337848063333334,187.43610000000001,0,220
29,18,27897,0.26672431826666665,0.58187617103333322,0.043190709003333327,185.65469999999999,0,220
29,19,40684,0.26961644489999997,0.79069030456666667,0.043274946510000002,184.6694,0,220
29,20,42794,0.15044135849999998,0.71054048019999994,0.03566147883666667,184.36449999999999,0,220
29,21,40902,0.37306243180000004,0.69409155793333333,0.043237519759999989,182.33109999999999,0,220
29,22,43607,0.26777767143333336,0.65064676646666664,0.043222381423333338,182.3227,0,220
29,23,27925,0.18278941016666664,0.6178098750333334,-0.025789288183333332,181.91800000000001,0,220
29,24,40885,0.37181832393333331,0.69597078256666667,0.043282377223333335,181.2895,0,220
29,25,43659,0.26895993946666669,0.75953688536666675,0.043256250520000004,181.0411,0,220
29,26,43669,0.26347431540000005,0.68417406873333331,-0.02820752126333333,179.83250000000001,0,220
29,27,40202,0.37118249136666664,0.6572942947999999,0.043305916093333334,178.62639999999999,0,220
