node_order,node_id,x_m,y_m,z_m,ux_mode3,uy_mode3,uz_mode3,displacement_magnitude,mode_index,frequency_hz
1,1,0.23757281899999999,2.278080137e-05,0.042037755250000003,0,0,0,0,3,102.01404571533203
2,2,0.25274518130000001,2.2859630580000001,0.017474697899999999,0.60376304388046265,0.022367019206285477,0.0065420935861766338,0.6042126245722329,3,102.01404571533203
3,3,0.37906625869999999,2.285996199,0.0045171710660000001,0.60531514883041382,-0.027314350008964539,0.021477991715073586,0.60631164201927634,3,102.01404571533203
4,4,0.70966172220000001,0.11203663799999999,0.0043985159140000002,0.0064346585422754288,-0.0089589795097708702,0.00067809037864208221,0.011051151567767922,3,102.01404571533203
5,5,0.61614584920000004,6.3409511309999998e-06,-0.0081275235859999996,0,0,0,0,3,102.01404571533203
6,6,0.36966326830000001,2.286001444,0.0058302585970000003,0.60515892505645752,-0.023615537211298943,0.020362827926874161,0.60596176689164549,3,102.01404571533203
7,7,0.37831628319999999,2.2859947680000001,0.0046210600989999998,0.60530209541320801,-0.027019266039133072,0.021389033645391464,0.60628224302646161,3,102.01404571533203
8,8,0.32228109240000002,2.285998583,0.01204742212,0.60441106557846069,-0.0049919560551643372,0.01475027110427618,0.60461163263420314,3,102.01404571533203
9,9,0.12776772680000001,2.2859935760000001,-0.0058746333229999998,0.6065753698348999,0.072196163237094879,-0.0081889694556593895,0.61091163395146486,3,102.01404571533203
10,10,0.42240250109999999,2.1229593750000002,0.0020040657840000001,0.5407596230506897,-0.044320724904537201,0.023056425154209137,0.54306251511117887,3,102.01404571533203
11,11,0.39862376449999998,2.2859411239999998,4.1187766329999997e-05,0.60582607984542847,-0.03497864305973053,0.02379242330789566,0.60730126288197495,3,102.01404571533203
12,12,0.34230539199999999,2.2859988210000002,0.0095564406360000003,0.60470914840698242,-0.012860787101089954,0.017119757831096649,0.60508812591237726,3,102.01404571533203
13,13,0.42800652979999998,2.0837976930000002,0.0020284727210000001,0.52511405944824219,-0.046412937343120575,0.022742675617337227,0.52765155687940868,3,102.01404571533203
14,14,0.42866671090000003,2.0791165829999998,0.0020566005260000001,0.52324104309082031,-0.046655815094709396,0.022702440619468689,0.52580733645224265,3,102.01404571533203
15,15,0.57922399040000005,1.0251823659999999,0.00329034403,0.15003561973571777,-0.063329644501209259,0.015864714980125427,0.16362463214177461,3,102.01404571533203
16,16,0.57798194879999998,1.0338860750000001,0.0032802310310000001,0.15237955749034882,-0.063565164804458618,0.015903715044260025,0.16587039479600188,3,102.01404571533203
17,17,0.57992601389999998,1.020217538,0.0033165409699999998,0.14870342612266541,-0.063185550272464752,0.015844292938709259,0.16234581707756074,3,102.01404571533203
18,18,0.32734254000000002,2.2859942910000002,-0.0058913291429999997,0.6065288782119751,-0.0066541670821607113,0.015349450521171093,0.60675956002022424,3,102.01404571533203
19,19,0.32851257919999999,2.2859930990000001,-0.0057838135400000001,0.60651606321334839,-0.0071185608394443989,0.015487861819565296,0.60675553784698599,3,102.01404571533203
20,20,0.57241594790000005,1.0727994439999999,0.0032542091789999998,0.16306665539741516,-0.064545489847660065,0.016086159273982048,0.17611251767651739,3,102.01404571533203
21,21,0.1124254316,2.28599453,-0.0029016018379999999,0.60622787475585938,0.078222833573818207,-0.009996623732149601,0.61133540737418879,3,102.01404571533203
22,22,0.38151368499999999,2.28598094,0.0041817999439999996,0.60534948110580444,-0.028277439996600151,0.021767878904938698,0.60640040273720808,3,102.01404571533203
