problem_id,total_evaluations,is_final,record_type,normalized_x1,normalized_x2,pof_score,exact_feasible,predicted_feasible_at_half,error_class,observed_feasible,objective_y1,objective_y2
COSSIN2,80,1,grid,0.00248756218905473,0.191542288557214,0.545826477570858,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.196517412935323,0.542611601140238,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.201492537313433,0.539820485745008,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.206467661691542,0.537432965425901,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.211442786069652,0.535432044414969,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.216417910447761,0.533803847351373,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.221393034825871,0.532537575531553,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.22636815920398,0.531625470608637,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.23134328358209,0.531062786725918,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.236318407960199,0.530847771682849,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.241293532338308,0.530981657375694,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.246268656716418,0.531468659415907,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.251243781094527,0.53231598549547,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.256218905472637,0.533533851727774,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.261194029850746,0.535135505833164,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.266169154228856,0.537137255647637,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.271144278606965,0.539558500998214,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.276119402985075,0.542421766495063,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.281094527363184,0.545752732223065,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.286069651741294,0.54958025865697,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.291044776119403,0.553936401355247,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.296019900497512,0.558856410086575,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.300995024875622,0.564378705984853,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.305970149253731,0.570544829085697,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.310945273631841,0.577399347137783,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.31592039800995,0.584989714869685,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.32089552238806,0.593366070885927,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.325870646766169,0.602580957017651,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.330845771144279,0.612688942210527,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.335820895522388,0.623746129834902,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.340796019900498,0.635809523582694,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.345771144278607,0.648936222795943,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.350746268656716,0.663182413068186,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.355721393034826,0.678602112178113,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.360696517412935,0.695245624753805,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.365671641791045,0.713157651417711,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.370646766169154,0.732374989419275,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.375621890547264,0.752923751824485,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.380597014925373,0.774816021127187,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.385572139303483,0.798045840666058,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.390547263681592,0.822584433591713,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.395522388059701,0.848374524704056,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.400497512437811,0.875323626150549,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.40547263681592,0.903296135630252,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.41044776119403,0.932104089342542,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.415422885572139,0.961496419751157,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.420398009950249,0.991146608076505,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.425373134328358,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.430348258706468,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.435323383084577,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.440298507462687,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.445273631840796,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.450248756218905,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.455223880597015,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.460199004975124,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.465174129353234,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.470149253731343,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.475124378109453,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.480099502487562,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.485074626865672,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.490049751243781,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.495024875621891,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.5,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.504975124378109,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.509950248756219,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.514925373134328,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.519900497512438,0.996932795926472,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.524875621890547,0.997269934863967,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.529850746268657,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.534825870646766,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.539800995024876,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.544776119402985,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.549751243781095,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.554726368159204,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.559701492537313,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.564676616915423,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.569651741293532,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.574626865671642,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.579601990049751,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.584577114427861,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.58955223880597,0.943788817348098,0,1,1,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.59452736318408,0.518627491146609,0,1,1,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.599502487562189,0.0855083060764776,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.604477611940298,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.609452736318408,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.614427860696517,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.619402985074627,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.624378109452736,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.629353233830846,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.634328358208955,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.639303482587065,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.644278606965174,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.649253731343284,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.654228855721393,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.659203980099503,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.664179104477612,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.669154228855721,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.674129353233831,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.67910447761194,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.68407960199005,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.689054726368159,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.694029850746269,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.699004975124378,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.703980099502488,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.708955223880597,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.713930348258706,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.718905472636816,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.723880597014925,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.728855721393035,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.733830845771144,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.738805970149254,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.743781094527363,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.748756218905473,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.753731343283582,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.758706467661692,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.763681592039801,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.76865671641791,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.77363184079602,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.778606965174129,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.783582089552239,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.788557213930348,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.793532338308458,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.798507462686567,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.803482587064677,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.808457711442786,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.813432835820896,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.818407960199005,0.447988570338065,1,0,2,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.823383084577114,0.952434493516048,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.828358208955224,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.833333333333333,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.838308457711443,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.843283582089552,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.848258706467662,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.853233830845771,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.858208955223881,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.86318407960199,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.868159203980099,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.873134328358209,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.878109452736318,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.883084577114428,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.888059701492537,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.893034825870647,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.898009950248756,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.902985074626866,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.907960199004975,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.912935323383085,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.917910447761194,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.922885572139303,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.927860696517413,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.932835820895522,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.937810945273632,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.942786069651741,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.947761194029851,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.95273631840796,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.95771144278607,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.962686567164179,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.967661691542289,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.972636815920398,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.977611940298508,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.982587064676617,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.987562189054726,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.992537313432836,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00248756218905473,0.997512437810945,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.00248756218905473,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.00746268656716418,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.0124378109452736,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.0174129353233831,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.0223880597014925,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.027363184079602,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.0323383084577114,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.0373134328358209,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.0422885572139304,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.0472636815920398,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.0522388059701493,0.976157456032182,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.0572139303482587,0.944577222179702,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.0621890547263682,0.914053225135416,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.0671641791044776,0.884757337183484,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.0721393034825871,0.856807795325575,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.0771144278606965,0.830279404245472,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.082089552238806,0.805212086122763,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.0870646766169154,0.781618023949298,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.0920398009950249,0.759487610754545,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.0970149253731343,0.738794387158425,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.101990049751244,0.719499123588765,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.106965174129353,0.701553180909054,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.111940298507463,0.684901263688186,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.116915422885572,0.669483663524053,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.121890547263682,0.655238075361129,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.126865671641791,0.642101057310796,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.131840796019901,0.630009193820982,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.13681592039801,0.618900012910396,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.141791044776119,0.608712700374255,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.146766169154229,0.599388647200956,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.151741293532338,0.590871860754534,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.156716417910448,0.583109265438096,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.161691542288557,0.57605091443924,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.166666666666667,0.569650130665954,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.171641791044776,0.563863592020874,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.176616915422886,0.558651373655149,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.181592039800995,0.55397695772361,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.186567164179104,0.549807219372198,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.191542288557214,0.54611239617684,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.196517412935323,0.542866046976976,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.201492537313433,0.540045004969448,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.206467661691542,0.537629329017482,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.211442786069652,0.535602256357034,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.216417910447761,0.533950159224931,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.221393034825871,0.532662507368777,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.22636815920398,0.531731837909122,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.23134328358209,0.531153733593528,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.236318407960199,0.530926810095049,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.241293532338308,0.531052712650877,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.246268656716418,0.531536121997818,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.251243781094527,0.532384769227832,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.256218905472637,0.533609458847273,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.261194029850746,0.535224098965721,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.266169154228856,0.537245737152176,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.271144278606965,0.539694600064684,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.276119402985075,0.542594134470222,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.281094527363184,0.545971046709214,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.286069651741294,0.54985533700624,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.291044776119403,0.55428032426588,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.296019900497512,0.559282656098221,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.300995024875622,0.56490229776758,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.305970149253731,0.571182492521787,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.310945273631841,0.578169684305858,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.31592039800995,0.585913392155768,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.32089552238806,0.594466023563302,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.325870646766169,0.603882611753267,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.330845771144279,0.614220459064773,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.335820895522388,0.62553866541622,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.340796019900498,0.637897517087645,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.345771144278607,0.651357706693282,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.350746268656716,0.665979350149578,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.355721393034826,0.681820760565509,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.360696517412935,0.698936932175716,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.365671641791045,0.717377679571405,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.370646766169154,0.737185368413639,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.375621890547264,0.75839216337882,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.380597014925373,0.781016707117635,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.385572139303483,0.805060130332943,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.390547263681592,0.830501277540985,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.395522388059701,0.857291015563179,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.400497512437811,0.885345472315331,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.40547263681592,0.914538032306146,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.41044776119403,0.944689893337661,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.415422885572139,0.975558968524755,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.420398009950249,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.425373134328358,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.430348258706468,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.435323383084577,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.440298507462687,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.445273631840796,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.450248756218905,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.455223880597015,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.460199004975124,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.465174129353234,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.470149253731343,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.475124378109453,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.480099502487562,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.485074626865672,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.490049751243781,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.495024875621891,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.5,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.504975124378109,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.509950248756219,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.514925373134328,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.519900497512438,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.524875621890547,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.529850746268657,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.534825870646766,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.539800995024876,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.544776119402985,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.549751243781095,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.554726368159204,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.559701492537313,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.564676616915423,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.569651741293532,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.574626865671642,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.579601990049751,1,1,1,3,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.584577114427861,1,0,1,1,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.58955223880597,0.904016687446001,0,1,1,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.59452736318408,0.51231865029446,0,1,1,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.599502487562189,0.113080832815234,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.604477611940298,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.609452736318408,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.614427860696517,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.619402985074627,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.624378109452736,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.629353233830846,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.00746268656716418,0.634328358208955,0,0,0,0,NaN,,
