x_over_c,z_upper_over_c,z_lower_over_c,z_camber_over_c,dzc_dx_fine,box_j_zero_based,control_x_over_c,control_z_camber_over_c,control_dzc_dx,control_W2GJ
0.78000000000000003,0.036053888262455404,-0.01774136259724355,0.009156262832605927,-0.015854566246854773,-1,nan,nan,nan,nan
0.78025,0.036022253653312124,-0.017717660252320612,0.0091522967004957559,-0.01587450358884368,-1,nan,nan,nan,nan
0.78049999999999997,0.035990610235380922,-0.017693959073757908,0.0091483255808115071,-0.015894435570899645,-1,nan,nan,nan,nan
0.78075000000000006,0.03595895824932694,-0.01767025928390633,0.0091443494827103053,-0.015914330924456266,-1,nan,nan,nan,nan
0.78100000000000003,0.035927297935815367,-0.017646561105116813,0.009140368415349277,-0.015934189649531305,-1,nan,nan,nan,nan
0.78125,0.035895629535511335,-0.017622864759740255,0.0091363823878855398,-0.015954011746107,-1,nan,nan,nan,nan
0.78149999999999997,0.035863953289080021,-0.01759917047012757,0.0091323914094762256,-0.015973797214169139,-1,nan,nan,nan,nan
0.78175000000000006,0.035832269437186558,-0.01757547845862965,0.0091283954892784538,-0.015993546053742591,-1,nan,nan,nan,nan
0.78200000000000003,0.035800578220496142,-0.017551788947597437,0.0091243946364493525,-0.01601325826483091,-1,nan,nan,nan,nan
0.78225,0.0357688798796739,-0.017528102159381821,0.0091203888601460396,-0.016032933847419883,-1,nan,nan,nan,nan
0.78249999999999997,0.035737174655385007,-0.01750441831633372,0.0091163781695256432,-0.016052572801502407,-1,nan,nan,nan,nan
0.78275000000000006,0.035705462788294604,-0.017480737640804028,0.009112362573745288,-0.016072175127089139,-1,nan,nan,nan,nan
0.78300000000000003,0.035673744519067879,-0.017457060355143682,0.0091083420819620987,-0.016091740824187184,-1,nan,nan,nan,nan
0.78325,0.035642020088369968,-0.017433386681703578,0.009104316703333195,-0.016111269892789437,-1,nan,nan,nan,nan
0.78349999999999997,0.035610289736866037,-0.017409716842834627,0.0091002864470157048,-0.016130762332895898,-1,nan,nan,nan,nan
0.78375000000000006,0.035578553705221228,-0.017386051060887735,0.009096251322166746,-0.016150218144499462,-1,nan,nan,nan,nan
0.78400000000000003,0.035546812234100729,-0.017362389558213821,0.0090922113379434538,-0.016169637327607234,-1,nan,nan,nan,nan
0.78425,0.035515065564169682,-0.017338732557163797,0.0090881665035029424,-0.016189019882226319,-1,nan,nan,nan,nan
0.78449999999999998,0.035483313936093254,-0.01731508028008857,0.0090841168280023418,-0.016208428214142145,-1,nan,nan,nan,nan
0.78475000000000006,0.03545155764253665,-0.017291433063744911,0.00908006228939587,-0.016229116269752097,-1,nan,nan,nan,nan
0.78500000000000003,0.035419797828707369,-0.01726779328897244,0.0090760022698674649,-0.016251317851057934,-1,nan,nan,nan,nan
0.78525,0.035388034497163358,-0.017244161236222674,0.0090719366304703418,-0.016273520042371814,-1,nan,nan,nan,nan
0.78549999999999998,0.035356267138464688,-0.017220536118772129,0.0090678655098462794,-0.016295167666601884,-1,nan,nan,nan,nan
0.78575000000000006,0.035324495243171383,-0.017196917149897305,0.0090637890466370389,-0.01631626072376946,-1,nan,nan,nan,nan
0.78600000000000003,0.035292718301843537,-0.017173303542874749,0.0090597073794843937,-0.016336799213863884,-1,nan,nan,nan,nan
0.78625,0.03526093580504118,-0.017149694510980962,0.0090556206470301086,-0.016356783136881603,-1,nan,nan,nan,nan
0.78649999999999998,0.03522914724332437,-0.017126089267492463,0.0090515289879159536,-0.016376212492836828,-1,nan,nan,nan,nan
0.78675000000000006,0.035197352107253138,-0.017102487025685762,0.009047432540783688,-0.016395087281729559,-1,nan,nan,nan,nan
0.78700000000000003,0.03516554988738757,-0.017078886998837393,0.0090433314442750889,-0.016413407503549138,-1,nan,nan,nan,nan
0.78725000000000001,0.035133740074287691,-0.017055288400223863,0.009039225837031914,-0.016431173158292012,-1,nan,nan,nan,nan
0.78749999999999998,0.035101922158513585,-0.017031690443121698,0.0090351158576959436,-0.016448384245965286,-1,nan,nan,nan,nan
0.78775000000000006,0.035070095630625249,-0.017008092340807392,0.0090310016449089286,-0.016465040766583172,-1,nan,nan,nan,nan
0.78800000000000003,0.035038259981182797,-0.016984493306557491,0.0090268833373126529,-0.016481142720117248,-1,nan,nan,nan,nan
0.78825000000000001,0.035006414700746245,-0.0169608925536485,0.0090227610735488725,-0.016496690106585277,-1,nan,nan,nan,nan
0.78849999999999998,0.03497455927987566,-0.016937289295356938,0.0090186349922593608,-0.016511682925980153,-1,nan,nan,nan,nan
0.78875000000000006,0.034942693209131077,-0.016913682744959312,0.0090145052320858825,-0.016526121178312536,-1,nan,nan,nan,nan
0.78900000000000003,0.034910815979072571,-0.016890072115732162,0.0090103719316702042,-0.01654000486358953,-1,nan,nan,nan,nan
0.78925000000000001,0.034878927080260171,-0.016866456620951993,0.0090062352296540887,-0.016553330950856093,-1,nan,nan,nan,nan
0.78949999999999998,0.034847026050749665,-0.016842835518360112,0.0090020952661947762,-0.01656590863076346,-1,nan,nan,nan,nan
0.78975000000000006,0.03481511740467616,-0.01681921285399875,0.008997952275338705,-0.016578093380751113,-1,nan,nan,nan,nan
0.79000000000000004,0.034783203764778732,-0.01679559132576993,0.0089938062195044008,-0.016590735423573477,-1,nan,nan,nan,nan
0.79025000000000001,0.034751284276134518,-0.016771970460880681,0.0089896569076269185,-0.016604141726158872,-1,nan,nan,nan,nan
0.79049999999999998,0.034719358083820678,-0.016748349786538035,0.0089855041486413215,-0.016618312288514403,-1,nan,nan,nan,nan
0.79075000000000006,0.03468742433291435,-0.016724728829949031,0.0089813477514826597,-0.016633247110661387,-1,nan,nan,nan,nan
0.79100000000000004,0.034655482168492714,-0.016701107118320731,0.0089771875250859914,-0.016648946192567848,-1,nan,nan,nan,nan
0.79125000000000001,0.034623530735632915,-0.016677484178860159,0.0089730232783863783,-0.016665409534251552,-1,nan,nan,nan,nan
0.79149999999999998,0.034591569179412092,-0.016653859538774358,0.0089688548203188667,-0.016682637135719602,-1,nan,nan,nan,nan
0.79175000000000006,0.034559596644907396,-0.016630232725270363,0.0089646819598185167,-0.016700628996964895,-1,nan,nan,nan,nan
0.79200000000000004,0.034527612277196001,-0.016606603265555235,0.0089605045058203832,-0.016719385118008745,-1,nan,nan,nan,nan
0.79225000000000001,0.034495615221355032,-0.016582970686836004,0.0089563222672595141,-0.016738905498808521,-1,nan,nan,nan,nan
0.79249999999999998,0.034463604622461667,-0.016559334516319708,0.0089521350530709799,-0.01675919013937488,-1,nan,nan,nan,nan
0.79275000000000007,0.034431579625593026,-0.016535694281213376,0.008947942672189825,-0.01678023903974335,-1,nan,nan,nan,nan
0.79300000000000004,0.034399539375826294,-0.016512049508724078,0.0089437449335511079,-0.016802052199874851,-1,nan,nan,nan,nan
0.79325000000000001,0.034367483018238616,-0.016488399726058839,0.0089395416460898887,-0.01682462961978004,-1,nan,nan,nan,nan
0.79349999999999998,0.034335409697907132,-0.016464744460424695,0.0089353326187412187,-0.016847971299476683,-1,nan,nan,nan,nan
0.79375000000000007,0.034303318559908987,-0.016441083239028688,0.0089311176604401493,-0.016872077238947014,-1,nan,nan,nan,nan
0.79400000000000004,0.034271208749321366,-0.016417415589077874,0.0089268965801217459,-0.01689694181929724,-1,nan,nan,nan,nan
0.79425000000000001,0.034239079420615402,-0.016393741041554399,0.0089226691895305018,-0.016921219584911995,-1,nan,nan,nan,nan
0.79449999999999998,0.03420693205369945,-0.016370060113040867,0.0089184359703292915,-0.016943615060103667,-1,nan,nan,nan,nan
0.79475000000000007,0.034174768351611991,-0.016346373587611093,0.0089141973820004491,-0.016965087735098194,-1,nan,nan,nan,nan
0.79500000000000004,0.034142588551770776,-0.016322681698847295,0.0089099534264617409,-0.016986552739076899,39,0.79500000000000004,0.0089099534264617409,-0.016986552739076899,0.016986552739076899
0.79525000000000001,0.034110392891593483,-0.016298984680331658,0.0089057041056309124,-0.017008010072057544,-1,nan,nan,nan,nan
0.79549999999999998,0.034078181608497807,-0.016275282765646382,0.0089014494214257125,-0.017029459734036578,-1,nan,nan,nan,nan
0.79575000000000007,0.034045954939901438,-0.016251576188373654,0.008897189375763892,-0.017050901725024659,-1,nan,nan,nan,nan
0.79600000000000004,0.0340137131232221,-0.016227865182095701,0.0088929239705631997,-0.017072336045000469,-1,nan,nan,nan,nan
0.79625000000000001,0.033981456395877484,-0.016204149980394697,0.0088886532077413934,-0.017093762693953352,-1,nan,nan,nan,nan
0.79649999999999999,0.033949184995285292,-0.016180430816852845,0.0088843770892162235,-0.017115181671933044,-1,nan,nan,nan,nan
0.79675000000000007,0.033916899158863194,-0.01615670792505234,0.0088800956169054271,-0.017136592978893361,-1,nan,nan,nan,nan
0.79700000000000004,0.033884599124028948,-0.016132981538575394,0.0088758087927267772,-0.017157996614827198,-1,nan,nan,nan,nan
0.79725000000000001,0.033852285128200224,-0.016109251891004196,0.0088715166185980143,-0.017179392579784292,-1,nan,nan,nan,nan
0.79749999999999999,0.033819957408794718,-0.016085519215920947,0.0088672190964368854,-0.017200780873736221,-1,nan,nan,nan,nan
0.79775000000000007,0.03378761620323012,-0.01606178374690783,0.0088629162281611447,-0.017222161496672328,-1,nan,nan,nan,nan
0.79800000000000004,0.033755261748924167,-0.016038045717547071,0.0088586080156885481,-0.017243534448610376,-1,nan,nan,nan,nan
0.79825000000000002,0.03372289428329453,-0.016014305361420851,0.0088542944609368394,-0.017264899729550365,-1,nan,nan,nan,nan
0.79849999999999999,0.033690514043758925,-0.015990562912111376,0.0088499755658237745,-0.017286257339481637,-1,nan,nan,nan,nan
0.79875000000000007,0.033658121267735021,-0.015966818603200827,0.008845651332267097,-0.017307610133574514,-1,nan,nan,nan,nan
0.79900000000000004,0.033625716155329437,-0.015943072633815461,0.0088413217607569879,-0.017329108838843865,-1,nan,nan,nan,nan
0.79925000000000002,0.033593296953153794,-0.015919323397458444,0.008836986777847675,-0.0173508306987884,-1,nan,nan,nan,nan
0.79949999999999999,0.033560862768062603,-0.015895570077247415,0.0088326463454075944,-0.017372617591654205,-1,nan,nan,nan,nan
0.79975000000000007,0.033528413838899616,-0.015871812900795923,0.0088283004690518467,-0.017394382024146893,-1,nan,nan,nan,nan
0.80000000000000004,0.033495950404508604,-0.015848052095717564,0.00882394915439552,-0.017416123996241595,-1,nan,nan,nan,nan
0.80025000000000002,0.03346347270373333,-0.015824287889625879,0.0088195924070537252,-0.017437843507952522,-1,nan,nan,nan,nan
0.80049999999999999,0.03343098097541753,-0.01580052051013444,0.0088152302326415452,-0.017459540559276121,-1,nan,nan,nan,nan
0.80074999999999996,0.033398475458404984,-0.015776750184856806,0.0088108626367740892,-0.017481215150180418,-1,nan,nan,nan,nan
0.80100000000000005,0.033365956391539442,-0.015752977141406534,0.0088064896250664541,-0.017502867280697387,-1,nan,nan,nan,nan
0.80125000000000002,0.033333424013664681,-0.0157292016073972,0.0088021112031337403,-0.017524496950834134,-1,nan,nan,nan,nan
0.80149999999999999,0.033300878563624445,-0.015705423810442369,0.0087977273765910378,-0.017546104160580001,-1,nan,nan,nan,nan
0.80174999999999996,0.033268320280262498,-0.015681643978155593,0.0087933381510534522,-0.01756768890991367,-1,nan,nan,nan,nan
0.80200000000000005,0.03323574940242259,-0.015657862338150433,0.0087889435321360787,-0.017589251198860012,-1,nan,nan,nan,nan
0.80225000000000002,0.033203166168948507,-0.015634079118040465,0.0087845435254540211,-0.017610791027419026,-1,nan,nan,nan,nan
0.80249999999999999,0.033170570818683985,-0.015610294545439248,0.0087801381366223695,-0.017632308395590712,-1,nan,nan,nan,nan
0.80274999999999996,0.033137963590472802,-0.015586508847960345,0.0087757273712562277,-0.017653803303350202,-1,nan,nan,nan,nan
0.80300000000000005,0.033105344723158694,-0.015562722253217308,0.0087713112349706926,-0.017675275750725916,-1,nan,nan,nan,nan
0.80325000000000002,0.033072714455585447,-0.015538934988823718,0.0087668897333808646,-0.017696725737714303,-1,nan,nan,nan,nan
0.80349999999999999,0.033040073026596811,-0.015515147282393135,0.0087624628721018373,-0.017718169762165559,-1,nan,nan,nan,nan
0.80374999999999996,0.03300742047971407,-0.015491359182714503,0.0087580306484997834,-0.017739798107520244,-1,nan,nan,nan,nan
0.80400000000000005,0.032974754806227698,-0.015467568860131547,0.0087535929730480754,-0.01776165009720998,-1,nan,nan,nan,nan
0.80425000000000002,0.032942075600078106,-0.015443775953175745,0.00874914982345118,-0.017783537528060833,-1,nan,nan,nan,nan
0.80449999999999999,0.032909383092644677,-0.015419980684076583,0.0087447012042840468,-0.017805406659114453,-1,nan,nan,nan,nan
0.80474999999999997,0.032876677515306804,-0.01539618327506356,0.0087402471201216223,-0.017827257490374393,-1,nan,nan,nan,nan
0.80500000000000005,0.032843959099443876,-0.01537238394836616,0.008735787575538858,-0.017849090021840652,-1,nan,nan,nan,nan
0.80525000000000002,0.032811228076435307,-0.015348582926213902,0.0087313225751107018,-0.017870904253502573,-1,nan,nan,nan,nan
0.80549999999999999,0.032778484677660487,-0.015324780430836273,0.0087268521234121071,-0.017892700185370813,-1,nan,nan,nan,nan
0.80574999999999997,0.032745729134498802,-0.015300976684462769,0.0087223762250180168,-0.017914477817438268,-1,nan,nan,nan,nan
0.80600000000000005,0.032712961678329648,-0.015277171909322875,0.0087178948845033875,-0.017936237149701384,-1,nan,nan,nan,nan
0.80625000000000002,0.03268018254053244,-0.015253366327646111,0.0087134081064431657,-0.01795797818218503,-1,nan,nan,nan,nan
0.80649999999999999,0.032647391952486553,-0.015229560161661961,0.0087089158954122958,-0.017979700914857233,-1,nan,nan,nan,nan
