record_type,aspect_ratio_index,taper_ratio_index,aspect_ratio,taper_ratio,binary_feasibility_score,raw_score,case,period,AR,CDitrim,Ctrim_Nm,constraint,feasible,final_pareto,selection_source,modeled_half_wing_mass_kg,max_screening_stress_mpa,max_shell_vm_mpa,max_cbeam_normal_stress_mpa
grid,38,46,6.9249999999999998,0.3125,1,1.2312205072653883,,,,,,,,,,,,,
grid,39,46,6.9500000000000002,0.3125,1,1.2354616289977169,,,,,,,,,,,,,
grid,40,46,6.9749999999999996,0.3125,1,1.240415456237244,,,,,,,,,,,,,
grid,41,46,7,0.3125,1,1.246059420155057,,,,,,,,,,,,,
grid,42,46,7.0250000000000004,0.3125,1,1.2523618273936334,,,,,,,,,,,,,
grid,43,46,7.0499999999999998,0.3125,1,1.2592799776106181,,,,,,,,,,,,,
grid,44,46,7.0750000000000002,0.3125,1,1.2667576298205976,,,,,,,,,,,,,
grid,45,46,7.0999999999999996,0.3125,1,1.2747220498505563,,,,,,,,,,,,,
grid,46,46,7.125,0.3125,1,1.2830812173275745,,,,,,,,,,,,,
grid,47,46,7.1500000000000004,0.3125,1,1.2917219743524777,,,,,,,,,,,,,
grid,48,46,7.1749999999999998,0.3125,1,1.3005096611994031,,,,,,,,,,,,,
grid,49,46,7.2000000000000002,0.3125,1,1.3092891389953991,,,,,,,,,,,,,
grid,50,46,7.2249999999999996,0.3125,1,1.3178865101927042,,,,,,,,,,,,,
grid,51,46,7.25,0.3125,1,1.3261107162800583,,,,,,,,,,,,,
grid,52,46,7.2750000000000004,0.3125,1,1.3337544547355276,,,,,,,,,,,,,
grid,53,46,7.2999999999999998,0.3125,1,1.3405942000117124,,,,,,,,,,,,,
grid,54,46,7.3250000000000002,0.3125,1,1.346389336647615,,,,,,,,,,,,,
grid,55,46,7.3499999999999996,0.3125,1,1.3508804995990675,,,,,,,,,,,,,
grid,56,46,7.375,0.3125,1,1.3537872252241283,,,,,,,,,,,,,
grid,57,46,7.4000000000000004,0.3125,1,1.3548049971142466,,,,,,,,,,,,,
grid,58,46,7.4249999999999998,0.3125,1,1.3536017509625393,,,,,,,,,,,,,
grid,59,46,7.4500000000000002,0.3125,1,1.3498138946622094,,,,,,,,,,,,,
grid,60,46,7.4749999999999996,0.3125,1,1.3430419196778247,,,,,,,,,,,,,
grid,61,46,7.5,0.3125,1,1.3328457820946138,,,,,,,,,,,,,
grid,62,46,7.5250000000000004,0.3125,1,1.3187406589699417,,,,,,,,,,,,,
grid,63,46,7.5499999999999998,0.3125,1,1.3001957520058374,,,,,,,,,,,,,
grid,64,46,7.5750000000000002,0.3125,1,1.2766513520986007,,,,,,,,,,,,,
grid,65,46,7.5999999999999996,0.3125,1,1.2476414044352384,,,,,,,,,,,,,
