grid_id,category,mpc_connected,observed_move_m,original_x_m,original_y_m,original_z_m,final_x_m,final_y_m,final_z_m,projection_x_m,projection_y_m,projection_z_m,projection_distance_m,selected_shell_element_id,N1,N2,N3,full_lattice_degree
518402,beyond_snap_tolerance,0,0.0,0.2867103219,1.004530191,0.01455331128,0.2867103219,1.004530191,0.01455331128,0.28674121652272444,1.0047366861918474,0.03240329648030212,0.017851206300779066,450696,-0.0393699915199095,0.42425088343964246,0.615119108080267,2
518403,beyond_snap_tolerance,0,0.0,0.2867103219,1.004530191,0.02425538376,0.2867103219,1.004530191,0.02425538376,0.2867245026411199,1.0046252135640965,0.03240463528168188,0.008149817835064821,450699,0.08050703672148751,0.553348218169736,0.3661447451087765,2
518425,beyond_snap_tolerance,0,0.0,0.2867506742,0.999814868,0.01940434799,0.2867506742,0.999814868,0.01940434799,0.2867723279110823,0.9999657917961506,0.0324587122733481,0.013055254640098091,450676,0.18471520304887168,0.20864301365520768,0.6066417832959207,2
518468,beyond_snap_tolerance,0,0.0,0.2868341207,0.9903930426,0.01940434799,0.2868341207,0.9903930426,0.01940434799,0.2868569448117031,0.9905465247344676,0.03256796562018163,0.013164532153453248,450672,0.4163428934070247,0.48593376032310026,0.09772334626987512,2
518500,beyond_snap_tolerance,0,0.0,0.2868746519,0.9856827259,0.01455331128,0.2868746519,0.9856827259,0.01455331128,0.2869031633679751,0.9858913330230964,0.03262202109037144,0.018069936470475643,450653,0.3005742376397861,0.06739030752269007,0.6320354548375239,2
518501,beyond_snap_tolerance,0,0.0,0.2868746519,0.9856827259,0.02425538376,0.2868746519,0.9856827259,0.02425538376,0.2868878560894379,0.9857793357263992,0.03262333827721489,0.008368522606252118,450653,0.261333298093971,0.0851997187154504,0.6534669831905786,2
518530,beyond_snap_tolerance,0,0.0,0.2869207263,0.9809857607,0.01940434799,0.2869207263,0.9809857607,0.01940434799,0.2869431032762281,0.9811408784100282,0.03267714083212274,0.013273718094902201,450661,0.1386943870124901,0.5598764357413378,0.3014291772461721,2
519766,beyond_snap_tolerance,0,0.0,0.2891646922,1.022976041,0.01940434985,0.2891646922,1.022976041,0.01940434985,0.2891905377955693,1.023125091623353,0.032184871114064525,0.012781416504610815,450728,0.7902356637211047,0.2134071508953761,-0.0036428146164807222,12
519784,beyond_snap_tolerance,0,0.0,0.2892000079,1.018243313,0.01455331128,0.2892000079,1.018243313,0.01455331128,0.28923625994456736,1.0184487356169434,0.03223915438182254,0.017687073214202823,450719,0.6477155616839742,0.10430568587999937,0.24797875243602654,2
519785,beyond_snap_tolerance,0,0.0,0.2892000079,1.018243313,0.02425538376,0.2892000079,1.018243313,0.02425538376,0.2892163756201217,1.0183360608695593,0.03224050386732626,0.007985675500419235,450719,0.6422799376529322,0.08067549723715975,0.2770445651099081,2
519791,within_mpc_tolerance,1,0.0,0.2892123461,1.016588092,0.03226077557,0.2892123461,1.016588092,0.03226077557,0.28921234610081703,1.0165880920045733,0.03226077596467651,3.947038540605367e-10,451051,0.4529795076943196,0.3067316090914648,0.2402888832142156,1
519795,snapped_to_shell_projection,1,0.0015949248986058824,0.2892238498,1.015049457,0.03068359755,0.2892271982,1.015068059,0.03227841045,0.2892271981605334,1.0150680594433135,0.03227841044909595,0.0015949249027895694,450715,0.4433763883352896,0.34670009188450507,0.20992351978020532,2
519805,beyond_snap_tolerance,0,0.0,0.2892353237,1.013510704,0.009702272713,0.2892353237,1.013510704,0.009702272713,0.2892827544619605,1.0137742144708353,0.03229338565731217,0.022592699517943595,450715,0.3637196329900738,0.030749787306444933,0.6055305797034812,4
519806,beyond_snap_tolerance,0,0.0,0.2892353237,1.013510704,0.02910641953,0.2892353237,1.013510704,0.02910641953,0.28924205447048495,1.0135478568946708,0.032296110249746615,0.0031899141882645397,451050,0.32480039724377857,0.6574726077760784,0.017726994980143,4
519812,snapped_to_shell_projection,1,0.001594969434565004,0.2892478108,1.011939645,0.0307197459,0.2892511567,1.011958195,0.03231460395,0.2892511567013993,1.01195819471027,0.03231460395340008,0.0015949694345981553,451053,0.06221870815621611,0.3671331335982281,0.5706481582455558,2
519813,within_mpc_tolerance,1,0.0,0.2892603278,1.010368585,0.03233307227,0.2892603278,1.010368585,0.03233307227,0.2892603278023287,1.01036858501291,0.032333073379984124,1.110061643642425e-09,451053,0.5869752642093614,0.34388484583513657,0.06913988995550206,1
519828,beyond_snap_tolerance,0,0.0,0.2892729044,1.008786678,0.01455331128,0.2892729044,1.008786678,0.01455331128,0.28930999237670585,1.0089943370156642,0.032348997691978534,0.017796936608817825,451029,0.386014629094663,0.10889661531824384,0.5050887555870932,2
519829,beyond_snap_tolerance,0,0.0,0.2892729044,1.008786678,0.02425538376,0.2892729044,1.008786678,0.02425538376,0.2892897751354615,1.0088811388099619,0.0323503607438992,0.008095545678716874,451029,0.4208621603720134,0.07909988917793902,0.5000379504500476,2
519853,beyond_snap_tolerance,0,0.0,0.2893104851,1.004062772,0.01940434985,0.2893104851,1.004062772,0.01940434985,0.2893381790678103,1.0042147698555055,0.03240442620056028,0.013000994401365151,450698,0.2383007289602225,0.5867763671945362,0.1749229038452413,12
519874,beyond_snap_tolerance,0,0.0,0.2893512249,0.9993479252,0.01455331128,0.2893512249,0.9993479252,0.01455331128,0.2893875147840501,0.9995565759719416,0.03245851217011142,0.01790645333435862,450684,-0.015304194193457521,0.5195764791451871,0.4957277150482704,2
519875,beyond_snap_tolerance,0,0.0,0.2893512249,0.9993479252,0.02425538376,0.2893512249,0.9993479252,0.02425538376,0.28936787147264653,0.9994430549355001,0.032459870556036226,0.008205055171130174,450685,0.519835348488446,-0.029581104807689915,0.5097457563192439,2
519881,within_mpc_tolerance,1,0.0,0.2893636525,0.9979097843,0.03247775137,0.2893636525,0.9979097843,0.03247775137,0.2893636524987069,0.9979097842925648,0.032477750731957855,6.380867770627228e-10,450684,0.6304192263647926,0.032480443138255696,0.33710033049695165,1
519890,snapped_to_shell_projection,1,0.0017045429231074063,0.2893778086,0.9962714314,0.03079208545,0.2893810185,0.996291389,0.03249650851,0.28938101853775366,0.9962913889671686,0.032496508505450446,0.0017045429182448617,450681,0.6698455980467175,0.10810842184777344,0.22204598010550905,2
519895,beyond_snap_tolerance,0,0.0,0.2893919647,0.9946330786,0.009702272713,0.2893919647,0.9946330786,0.009702272713,0.2894427101728832,0.9948965735840156,0.032512624415711615,0.022811929982161045,450683,0.2942273487724541,0.6431172250218039,0.062655426205742,4
