Case,AR,TaperRatio,CellSize_m,RootRatio,TipRootRatio,FullWingArea_m2,Semispan_m,RootChord_m,TipChord_m,NominalRootDiameter_mm,NominalTipDiameter_mm,AreaCentroid_m,WingMassTotal_kg,Ctrim_Nm,CDitrim,SkinMassTwoWing_kg,LatticeMassTwoWing_kg,SkinMassFraction_pct,ScreenSkinVM_MPa,ScreenBeamNormal_MPa,GoverningComponent,ScreenUtilization,ScreenReserve_pct,ScreenStressMargin_MPa,Feasible,Origin,FlutterBasis,C_signed_recorded,Pareto,SelectionSource
45,6.52218344478104,0.2084714953336133,0.0227337878346443,0.102328569591045,0.5,2.3224598712,1.945990064408664,0.9875775053152256,0.20588175929090452,2.326315990505451,1.1631579952527256,0.7605632383053491,44.76385365873275,13.023569374114015,0.009958791733476639,32.74035691812757,12.02349674060518,73.14016609859152,80.79339,99.03386,lattice,0.45015390909090913,54.98460909090909,120.96614,True,Adaptive continuation,strict_continuation,-1.0,True,primary
47,8.304944481348388,0.20395937972383518,0.0227337878346443,0.102328569591045,0.5,2.3224598712,2.195899604403371,0.878463868890038,0.17917094580861262,2.326315990505451,1.1631579952527256,0.8559669312687244,43.15729973816364,25.456119356968323,0.007757728825140677,32.53661818634531,10.620681551818329,75.39076444482335,127.9733,126.1914,skin,0.5816968181818182,41.830318181818186,92.0267,True,Adaptive continuation,strict_continuation,-1.0,True,primary
20,10.127528136742,0.20804873855872114,0.0227337878346443,0.102328569591045,0.5,2.3224598712,2.4249112196136275,0.7928078097581236,0.16494266473968017,2.326315990505451,1.1631579952527256,0.9475088630462353,41.94523668214673,47.103563783089434,0.00644157565853256,32.39644585832714,9.548790823819584,77.23510086215853,192.3471,177.9528,skin,0.874305,12.5695,27.65289999999999,True,Bayesian optimization,earlier_campaign_label_strict_grid_unverified,-1.0,True,epsilon-endpoint challenger
