input_variable,input_physical,positive_hvi_fraction,mean_normalized_hvi,median_normalized_hvi,p90_normalized_hvi,p99_normalized_hvi,sampled_profile_maximum_normalized_hvi,selected_input_physical,selected_hvi_normalized,nuisance_sample_count,evaluated_count,selected_case
taper_ratio,0.2,0.19873046875,0.029100299277112853,0.0,0.09169967433850013,0.4717787729237734,0.7836565400181745,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.20500000000000002,0.14599609375,0.013815263207292231,0.0,0.02916600983575391,0.26662080613482564,0.4874785472881032,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.21000000000000002,0.09130859375,0.005308222725492629,0.0,0.0,0.15098586389656993,0.3406862328409876,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.21500000000000002,0.0439453125,0.0017190103997927852,0.0,0.0,0.06081491896369269,0.193449914648997,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.22000000000000003,0.02197265625,0.0005798276213093222,0.0,0.0,0.017121333279036834,0.15299227252292383,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.225,0.01025390625,0.00018563292587939163,0.0,0.0,0.000192240450892014,0.108052633276179,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.23,0.0029296875,7.530577026933438e-05,0.0,0.0,0.0,0.07038736499640941,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.23500000000000001,0.00244140625,3.077476980272847e-05,0.0,0.0,0.0,0.04835815638915147,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.24000000000000002,0.00048828125,1.0404121533032353e-05,0.0,0.0,0.0,0.02130764089965026,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.24500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.28500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.29000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.29500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.30500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.31000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.31500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.32000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
taper_ratio,0.32500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.20001758757920526,0.3562248555302681,2048,99,100
