input_variable,input_physical,positive_hvi_fraction,mean_normalized_hvi,median_normalized_hvi,p90_normalized_hvi,p99_normalized_hvi,sampled_profile_maximum_normalized_hvi,selected_input_physical,selected_hvi_normalized,nuisance_sample_count,evaluated_count,selected_case
secondary_member_ratio,0.15,0.0029296875,0.00021233846393165406,0.0,0.0,0.0,0.1550439102150184,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.15291666666666667,0.0029296875,0.00021044965856246184,0.0,0.0,0.0,0.16081246569541316,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.15583333333333332,0.00341796875,0.00020827099313129116,0.0,0.0,0.0,0.16593262321424956,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.15875,0.00341796875,0.00020580436939502308,0.0,0.0,0.0,0.17043025689623825,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.16166666666666665,0.00341796875,0.0002030707370817781,0.0,0.0,0.0,0.1743339704994617,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.16458333333333333,0.00341796875,0.00020009430792702638,0.0,0.0,0.0,0.17767464583761,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.16749999999999998,0.00341796875,0.0001968997429071002,0.0,0.0,0.0,0.18048490634221193,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.17041666666666666,0.00341796875,0.0001935117565715791,0.0,0.0,0.0,0.18279854530607653,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.17333333333333334,0.0029296875,0.00019055002490503544,0.0,0.0,0.0,0.18464996180890875,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.17625,0.0029296875,0.00018802515565534842,0.0,0.0,0.0,0.18607363579607383,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.17916666666666667,0.0029296875,0.00018533560414171215,0.0,0.0,0.0,0.1871036612888001,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.18208333333333332,0.0029296875,0.00018250109973482842,0.0,0.0,0.0,0.18777334578560467,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.185,0.0029296875,0.00017954042042883547,0.0,0.0,0.0,0.18811487578280386,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.18791666666666668,0.00341796875,0.00017711571611208956,0.0,0.0,0.0,0.18815904337474973,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.19083333333333333,0.00341796875,0.0001745362922559223,0.0,0.0,0.0,0.18793502635561374,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.19374999999999998,0.00341796875,0.00017179729832513473,0.0,0.0,0.0,0.1874702136518621,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.19666666666666666,0.00341796875,0.0001689154316735247,0.0,0.0,0.0,0.18679006861154052,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.19958333333333333,0.00341796875,0.00016590603654657383,0.0,0.0,0.0,0.18591802393655496,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.20249999999999999,0.00341796875,0.0001627830901773338,0.0,0.0,0.0,0.18487540378966635,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.20541666666666666,0.00341796875,0.00015955918928817252,0.0,0.0,0.0,0.18368137033381182,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.20833333333333331,0.00341796875,0.00015624553833709577,0.0,0.0,0.0,0.1823528936156948,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.21125,0.00341796875,0.00015285194420205017,0.0,0.0,0.0,0.18090474516797786,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.21416666666666667,0.0029296875,0.00014962312974824629,0.0,0.0,0.0,0.1793495168198206,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.21708333333333332,0.0029296875,0.0001465390435490255,0.0,0.0,0.0,0.1776976670383167,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.21999999999999997,0.0029296875,0.00014335971602854849,0.0,0.0,0.0,0.17595759748845358,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.22291666666666665,0.0029296875,0.00014009008350816297,0.0,0.0,0.0,0.17413576248659374,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.22583333333333333,0.0029296875,0.0001367341694221912,0.0,0.0,0.0,0.1722368135193071,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.22875,0.0029296875,0.00013329519618659398,0.0,0.0,0.0,0.17026378006441492,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.23166666666666666,0.0029296875,0.0001297757173153415,0.0,0.0,0.0,0.16821828647086343,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.2345833333333333,0.00244140625,0.00012643766829558074,0.0,0.0,0.0,0.16610080277111583,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.2375,0.00244140625,0.00012373874810188933,0.0,0.0,0.0,0.1639109247964628,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.24041666666666667,0.001953125,0.0001210992609708478,0.0,0.0,0.0,0.1616476762015609,0.37523786907988205,0.3562248555302681,2048,99,100
secondary_member_ratio,0.24333333333333332,0.001953125,0.00011891668484159448,0.0,0.0,0.0,0.1593098220147415,0.37523786907988205,0.3562248555302681,2048,99,100
