input_variable,input_physical,positive_hvi_fraction,mean_normalized_hvi,median_normalized_hvi,p90_normalized_hvi,p99_normalized_hvi,sampled_profile_maximum_normalized_hvi,selected_input_physical,selected_hvi_normalized,nuisance_sample_count,evaluated_count,selected_case
primary_member_ratio,0.13458333333333333,0.00390625,0.00022722797157592246,0.0,0.0,0.0,0.2108125000724725,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.1375,0.00341796875,0.00021147137759772234,0.0,0.0,0.0,0.20324334913525868,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.1404166666666667,0.0029296875,0.00020066949568772332,0.0,0.0,0.0,0.1941991205973378,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.14333333333333334,0.0029296875,0.00018678251548768967,0.0,0.0,0.0,0.1837561796038291,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.14625000000000002,0.0029296875,0.00016773978170001662,0.0,0.0,0.0,0.17198871093782855,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.14916666666666667,0.0029296875,0.00015486276014471808,0.0,0.0,0.0,0.15896831676427337,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.15208333333333335,0.00390625,0.00013753743667257158,0.0,0.0,0.0,0.14476370706437786,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.15500000000000003,0.00341796875,0.00011722598083219047,0.0,0.0,0.0,0.1294404894721375,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.1579166666666667,0.00341796875,9.74034865081162e-05,0.0,0.0,0.0,0.113061059050406,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.16083333333333333,0.001953125,9.470637839281061e-05,0.0,0.0,0.0,0.09568458213472246,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.16375,0.001953125,8.974670541590503e-05,0.0,0.0,0.0,0.09694753217410258,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.16666666666666669,0.00146484375,8.124303791154468e-05,0.0,0.0,0.0,0.10518415510492768,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.16958333333333336,0.0009765625,7.290547965164492e-05,0.0,0.0,0.0,0.11119246968409795,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.1725,0.0009765625,6.457302984782695e-05,0.0,0.0,0.0,0.11496157486848912,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.17541666666666667,0.00048828125,5.687659608773991e-05,0.0,0.0,0.0,0.11648326878769133,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.17833333333333334,0.00048828125,5.651959704056927e-05,0.0,0.0,0.0,0.11575213473908587,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.18125000000000002,0.00048828125,5.506133691711537e-05,0.0,0.0,0.0,0.11276561800625227,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.1841666666666667,0.00048828125,5.2501999181622075e-05,0.0,0.0,0.0,0.10752409432396201,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.18708333333333332,0.00048828125,4.88432279086002e-05,0.0,0.0,0.0,0.10003093075681321,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.19,0.00048828125,4.408815413246218e-05,0.0,0.0,0.0,0.09029253966328254,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.19291666666666668,0.00048828125,3.824141911930627e-05,0.0,0.0,0.0,0.07831842635633925,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.19583333333333336,0.00048828125,3.1309194797548644e-05,0.0,0.0,0.0,0.06412123094537962,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.19875000000000004,0.00048828125,2.3299201557328345e-05,0.0,0.0,0.0,0.04771676478940845,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.20166666666666672,0.00048828125,1.4220723561388896e-05,0.0,0.0,0.0,0.02912404185372446,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.20458333333333334,0.00048828125,4.084621688282553e-06,0.0,0.0,0.0,0.008365305217602668,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.20750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.2104166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
