case_id,stress_component,normalized_semispan,trim_stress_MPa
37,shell_von_mises,0.432142565613356,11.5682487605779
37,shell_von_mises,0.439285450826189,11.3270254451572
37,shell_von_mises,0.446428336039021,11.2027587024257
37,shell_von_mises,0.453571221251853,11.0757371147905
37,shell_von_mises,0.460714106464685,10.8607406999743
37,shell_von_mises,0.467856991677518,10.8101586657533
37,shell_von_mises,0.47499987689035,10.7579497262726
37,shell_von_mises,0.482142762103182,10.7569131181378
37,shell_von_mises,0.489285647316014,10.5201779690353
37,shell_von_mises,0.496428532528847,10.4893075923691
37,shell_von_mises,0.503571417741679,10.2760210512217
37,shell_von_mises,0.510714302954511,10.1357807528874
37,shell_von_mises,0.517857188167343,9.96032648036938
37,shell_von_mises,0.525000073380176,9.62367443134034
37,shell_von_mises,0.532142958593008,9.6523601797885
37,shell_von_mises,0.53928584380584,9.32862880011556
37,shell_von_mises,0.546428729018672,9.33245925564484
37,shell_von_mises,0.553571614231505,9.03282395046567
37,shell_von_mises,0.560714499444337,8.93769053508649
37,shell_von_mises,0.567857384657169,8.69325577263862
37,shell_von_mises,0.575000269870001,8.47635690472703
37,shell_von_mises,0.582143155082834,8.32815885504517
37,shell_von_mises,0.589286040295666,8.10527519112745
37,shell_von_mises,0.596428925508498,7.97731487228487
37,shell_von_mises,0.60357181072133,7.89607485764112
37,shell_von_mises,0.610714695934163,7.83425318430667
37,shell_von_mises,0.617857581146995,7.71928685988322
37,shell_von_mises,0.625000466359827,7.60696624638235
37,shell_von_mises,0.63214335157266,6.83495844058378
37,shell_von_mises,0.639286236785492,6.71528439866905
37,shell_von_mises,0.646429121998324,6.67068202535137
37,shell_von_mises,0.653572007211156,6.51755735463043
37,shell_von_mises,0.660714892423989,6.40565750509557
37,shell_von_mises,0.667857777636821,6.27457456789315
37,shell_von_mises,0.675000662849653,6.02816022238423
37,shell_von_mises,0.682143548062485,6.42003454097155
37,shell_von_mises,0.689286433275318,5.65797134259683
37,shell_von_mises,0.69642931848815,5.57459824975922
37,shell_von_mises,0.703572203700982,5.32411188237832
37,shell_von_mises,0.710715088913815,5.30503466066167
37,shell_von_mises,0.717857974126647,5.07054298708185
37,shell_von_mises,0.725000859339479,5.0189317347786
37,shell_von_mises,0.732143744552311,4.88235142813059
37,shell_von_mises,0.739286629765143,4.87636630020668
37,shell_von_mises,0.746429514977976,4.66201513019607
37,shell_von_mises,0.753572400190808,4.32947432812823
37,shell_von_mises,0.76071528540364,4.50484002095009
37,shell_von_mises,0.767858170616472,4.19595386404754
37,shell_von_mises,0.775001055829305,4.26976189110601
37,shell_von_mises,0.782143941042137,4.18565977865065
37,shell_von_mises,0.789286826254969,4.07304662245134
37,shell_von_mises,0.796429711467801,3.98030117734323
37,shell_von_mises,0.803572596680634,3.77180833583618
37,shell_von_mises,0.810715481893466,3.82592542795524
37,shell_von_mises,0.817858367106298,3.52670468543509
37,shell_von_mises,0.825001252319131,3.57995488919238
37,shell_von_mises,0.832144137531963,3.36579124750591
37,shell_von_mises,0.839287022744795,3.37077000559974
37,shell_von_mises,0.846429907957627,3.29290650515009
37,shell_von_mises,0.85357279317046,2.75919132432505
37,shell_von_mises,0.860715678383292,3.08013270294425
37,shell_von_mises,0.867858563596124,2.98959226842705
