input_variable,input_physical,normalized_hvi_threshold,conditional_exceedance_probability,display_log10_exceedance_probability
taper_ratio,0.2,3.593813663804626e-07,0.19873046875,-0.7017355430785731
taper_ratio,0.2,3.981071705534969e-07,0.19873046875,-0.7017355430785731
taper_ratio,0.2,4.410059454176732e-07,0.19873046875,-0.7017355430785731
taper_ratio,0.2,4.885273571519392e-07,0.19873046875,-0.7017355430785731
taper_ratio,0.2,5.411695265464637e-07,0.19873046875,-0.7017355430785731
taper_ratio,0.2,5.994842503189409e-07,0.19873046875,-0.7017355430785731
taper_ratio,0.2,6.640827850634838e-07,0.19873046875,-0.7017355430785731
taper_ratio,0.2,7.356422544596422e-07,0.19873046875,-0.7017355430785731
taper_ratio,0.2,8.149127469020748e-07,0.19873046875,-0.7017355430785731
taper_ratio,0.2,9.027251779484578e-07,0.19873046875,-0.7017355430785731
taper_ratio,0.2,1e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,1.1077568505097086e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,1.2271252398511892e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,1.359356390878524e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,1.5058363542798385e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,1.6681005372000591e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,1.8478497974222906e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,2.04696827180752e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,2.2675431258708044e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,2.5118864315095823e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,2.782559402207126e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,3.0823992397451436e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,3.4145488738336005e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,3.782489906389382e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,4.190079105786665e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,4.641588833612773e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,5.141751827683928e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,5.695810810737687e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,6.30957344480193e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,6.989473207273494e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,7.742636826811277e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,8.576958985908945e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,9.50118507318144e-06,0.19873046875,-0.7017355430785731
taper_ratio,0.2,1.0525002852777327e-05,0.19873046875,-0.7017355430785731
taper_ratio,0.2,1.165914401179831e-05,0.19873046875,-0.7017355430785731
taper_ratio,0.2,1.2915496650148827e-05,0.19873046875,-0.7017355430785731
taper_ratio,0.2,1.4307229891937557e-05,0.19873046875,-0.7017355430785731
taper_ratio,0.2,1.584893192461114e-05,0.19873046875,-0.7017355430785731
taper_ratio,0.2,1.7556762912750016e-05,0.19873046875,-0.7017355430785731
taper_ratio,0.2,1.9448624389373613e-05,0.19873046875,-0.7017355430785731
taper_ratio,0.2,2.1544346900318867e-05,0.1982421875,-0.7028039187265991
taper_ratio,0.2,2.3865897868585833e-05,0.1982421875,-0.7028039187265991
taper_ratio,0.2,2.643761185749101e-05,0.1982421875,-0.7028039187265991
taper_ratio,0.2,2.9286445646252374e-05,0.1982421875,-0.7028039187265991
taper_ratio,0.2,3.24422607917163e-05,0.1982421875,-0.7028039187265991
taper_ratio,0.2,3.5938136638046256e-05,0.1982421875,-0.7028039187265991
taper_ratio,0.2,3.9810717055349695e-05,0.1982421875,-0.7028039187265991
taper_ratio,0.2,4.410059454176732e-05,0.1982421875,-0.7028039187265991
taper_ratio,0.2,4.885273571519392e-05,0.1982421875,-0.7028039187265991
taper_ratio,0.2,5.411695265464637e-05,0.19775390625,-0.7038749290891246
taper_ratio,0.2,5.994842503189409e-05,0.19775390625,-0.7038749290891246
taper_ratio,0.2,6.640827850634851e-05,0.19775390625,-0.7038749290891246
taper_ratio,0.2,7.356422544596421e-05,0.19775390625,-0.7038749290891246
taper_ratio,0.2,8.149127469020748e-05,0.19775390625,-0.7038749290891246
taper_ratio,0.2,9.027251779484578e-05,0.19775390625,-0.7038749290891246
taper_ratio,0.2,0.0001,0.19775390625,-0.7038749290891246
taper_ratio,0.2,0.00011077568505097087,0.19775390625,-0.7038749290891246
taper_ratio,0.2,0.0001227125239851189,0.19775390625,-0.7038749290891246
taper_ratio,0.2,0.00013593563908785269,0.19775390625,-0.7038749290891246
taper_ratio,0.2,0.00015058363542798416,0.19775390625,-0.7038749290891246
taper_ratio,0.2,0.0001668100537200059,0.19775390625,-0.7038749290891246
taper_ratio,0.2,0.00018478497974222906,0.197265625,-0.7049485871931882
taper_ratio,0.2,0.000204696827180752,0.197265625,-0.7049485871931882
taper_ratio,0.2,0.00022675431258707996,0.19677734375,-0.7060249061626837
taper_ratio,0.2,0.0002511886431509582,0.19677734375,-0.7060249061626837
taper_ratio,0.2,0.0002782559402207126,0.1962890625,-0.707103899219323
taper_ratio,0.2,0.0003082399239745144,0.1962890625,-0.707103899219323
taper_ratio,0.2,0.0003414548873833601,0.1962890625,-0.707103899219323
taper_ratio,0.2,0.00037824899063893826,0.1962890625,-0.707103899219323
taper_ratio,0.2,0.0004190079105786665,0.1962890625,-0.707103899219323
taper_ratio,0.2,0.0004641588833612782,0.1962890625,-0.707103899219323
taper_ratio,0.2,0.0005141751827683928,0.1962890625,-0.707103899219323
taper_ratio,0.2,0.0005695810810737687,0.1962890625,-0.707103899219323
taper_ratio,0.2,0.000630957344480193,0.1962890625,-0.707103899219323
taper_ratio,0.2,0.000698947320727348,0.1962890625,-0.707103899219323
taper_ratio,0.2,0.0007742636826811277,0.19580078125,-0.7081855796836108
taper_ratio,0.2,0.0008576958985908946,0.19580078125,-0.7081855796836108
taper_ratio,0.2,0.0009501185073181439,0.19580078125,-0.7081855796836108
taper_ratio,0.2,0.0010525002852777327,0.19580078125,-0.7081855796836108
taper_ratio,0.2,0.0011659144011798312,0.19580078125,-0.7081855796836108
taper_ratio,0.2,0.0012915496650148827,0.1943359375,-0.7114468802301053
taper_ratio,0.2,0.0014307229891937587,0.1943359375,-0.7114468802301053
taper_ratio,0.2,0.001584893192461114,0.193359375,-0.7136347663782808
taper_ratio,0.2,0.0017556762912750014,0.193359375,-0.7136347663782808
taper_ratio,0.2,0.0019448624389373616,0.19287109375,-0.7147328566773329
taper_ratio,0.2,0.002154434690031882,0.19287109375,-0.7147328566773329
taper_ratio,0.2,0.0023865897868585832,0.19189453125,-0.7169374019283664
taper_ratio,0.2,0.002643761185749101,0.19140625,-0.718043885283336
taper_ratio,0.2,0.0029286445646252374,0.19140625,-0.718043885283336
taper_ratio,0.2,0.00324422607917163,0.1904296875,-0.7202653452772939
taper_ratio,0.2,0.003593813663804626,0.1904296875,-0.7202653452772939
taper_ratio,0.2,0.003981071705534969,0.1904296875,-0.7202653452772939
taper_ratio,0.2,0.004410059454176741,0.1904296875,-0.7202653452772939
taper_ratio,0.2,0.004885273571519392,0.18994140625,-0.7213803509780854
taper_ratio,0.2,0.0054116952654646375,0.189453125,-0.7224982267095859
taper_ratio,0.2,0.005994842503189409,0.18896484375,-0.7236189872848817
taper_ratio,0.2,0.006640827850634838,0.18798828125,-0.7258692227952925
taper_ratio,0.2,0.007356422544596406,0.1865234375,-0.7292665893920844
taper_ratio,0.2,0.008149127469020748,0.18505859375,-0.7326907423357208
taper_ratio,0.2,0.009027251779484578,0.18310546875,-0.7372986845760743
taper_ratio,0.2,0.01,0.18017578125,-0.7443035861447328
taper_ratio,0.2,0.011077568505097087,0.17919921875,-0.7466638880517038
taper_ratio,0.2,0.012271252398511892,0.1787109375,-0.7478488669093825
taper_ratio,0.2,0.013593563908785269,0.177734375,-0.7502285686547372
taper_ratio,0.2,0.015058363542798416,0.17529296875,-0.756235503725474
taper_ratio,0.2,0.016681005372000592,0.17333984375,-0.761101599248699
taper_ratio,0.2,0.018478497974222907,0.17236328125,-0.7635552469159705
taper_ratio,0.2,0.0204696827180752,0.16845703125,-0.773510857230519
taper_ratio,0.2,0.022675431258707995,0.16650390625,-0.7785755733112955
taper_ratio,0.2,0.025118864315095822,0.1640625,-0.784990674913949
taper_ratio,0.2,0.02782559402207126,0.1611328125,-0.7928160124259057
taper_ratio,0.2,0.030823992397451434,0.158203125,-0.800784942097181
taper_ratio,0.2,0.034145488738336005,0.154296875,-0.8116428696853893
taper_ratio,0.2,0.03782489906389382,0.1494140625,-0.8256085258222131
taper_ratio,0.2,0.04190079105786665,0.142578125,-0.8459471008553748
taper_ratio,0.2,0.04641588833612782,0.1396484375,-0.8549639191747502
taper_ratio,0.2,0.051417518276839276,0.13720703125,-0.8626236323987133
taper_ratio,0.2,0.056958108107376865,0.1318359375,-0.8799661881448058
taper_ratio,0.2,0.0630957344480193,0.12744140625,-0.8946894449655123
taper_ratio,0.2,0.06989473207273479,0.1240234375,-0.9064962356838551
taper_ratio,0.2,0.07742636826811278,0.1181640625,-0.9275145863233619
taper_ratio,0.2,0.08576958985908946,0.1064453125,-0.9728734586991883
taper_ratio,0.2,0.0950118507318144,0.0966796875,-1.014664762042262
taper_ratio,0.2,0.10525002852777327,0.09033203125,-1.0441582239007794
taper_ratio,0.2,0.11659144011798311,0.083984375,-1.0758015053962442
taper_ratio,0.2,0.12915496650148828,0.0810546875,-1.0912218642637381
taper_ratio,0.2,0.14307229891937587,0.0693359375,-1.1590416079207366
taper_ratio,0.2,0.15848931924611143,0.0654296875,-1.1842251539389854
taper_ratio,0.2,0.17556762912750012,0.05810546875,-1.2357829909112623
taper_ratio,0.2,0.19448624389373614,0.0517578125,-1.286024087039023
taper_ratio,0.2,0.21544346900318823,0.046875,-1.3290587192642247
taper_ratio,0.2,0.23865897868585834,0.0390625,-1.4082399653118496
taper_ratio,0.2,0.2643761185749101,0.03515625,-1.4539974558725246
taper_ratio,0.2,0.29286445646252374,0.029296875,-1.5331787019201495
taper_ratio,0.2,0.324422607917163,0.02587890625,-1.5870540827030042
taper_ratio,0.2,0.3593813663804626,0.02001953125,-1.6985460955840577
taper_ratio,0.2,0.3981071705534969,0.015625,-1.806179973983887
taper_ratio,0.2,0.44100594541767413,0.0126953125,-1.8963566043329751
taper_ratio,0.2,0.4885273571519392,0.009765625,-2.010299956639812
taper_ratio,0.2,0.5411695265464638,0.0068359375,-2.165201916625555
taper_ratio,0.2,0.5994842503189409,0.00439453125,-2.357087442864468
taper_ratio,0.2,0.6640827850634838,0.00146484375,-2.8342086975841307
taper_ratio,0.2,0.7356422544596406,0.0009765625,-3.010299956639812
taper_ratio,0.2,0.8149127469020749,0.0,-3.311329952303793
taper_ratio,0.2,0.9027251779484579,0.0,-3.311329952303793
taper_ratio,0.2,1.0,0.0,-3.311329952303793
taper_ratio,0.20500000000000002,1e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.1077568505097087e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.2271252398511891e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.359356390878527e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.5058363542798414e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.6681005372000592e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.8478497974222906e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,2.04696827180752e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,2.2675431258707997e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,2.511886431509582e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,2.782559402207126e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,3.082399239745143e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,3.4145488738336004e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,3.7824899063893826e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,4.190079105786665e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,4.641588833612782e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,5.1417518276839275e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,5.6958108107376865e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,6.30957344480193e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,6.98947320727348e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,7.742636826811277e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,8.576958985908945e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,9.501185073181439e-08,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.0525002852777327e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.1659144011798311e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.2915496650148827e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.430722989193756e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.584893192461114e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.7556762912750014e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.9448624389373614e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,2.1544346900318822e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,2.3865897868585835e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,2.643761185749101e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,2.928644564625237e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,3.24422607917163e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,3.593813663804626e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,3.981071705534969e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,4.410059454176732e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,4.885273571519392e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,5.411695265464637e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,5.994842503189409e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,6.640827850634838e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,7.356422544596422e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,8.149127469020748e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,9.027251779484578e-07,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.1077568505097086e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.2271252398511892e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.359356390878524e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.5058363542798385e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.6681005372000591e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.8478497974222906e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,2.04696827180752e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,2.2675431258708044e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,2.5118864315095823e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,2.782559402207126e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,3.0823992397451436e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,3.4145488738336005e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,3.782489906389382e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,4.190079105786665e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,4.641588833612773e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,5.141751827683928e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,5.695810810737687e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,6.30957344480193e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,6.989473207273494e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,7.742636826811277e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,8.576958985908945e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,9.50118507318144e-06,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.0525002852777327e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.165914401179831e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.2915496650148827e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.4307229891937557e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.584893192461114e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.7556762912750016e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,1.9448624389373613e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,2.1544346900318867e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,2.3865897868585833e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,2.643761185749101e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,2.9286445646252374e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,3.24422607917163e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,3.5938136638046256e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,3.9810717055349695e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,4.410059454176732e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,4.885273571519392e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,5.411695265464637e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,5.994842503189409e-05,0.14599609375,-0.8356587639793636
taper_ratio,0.20500000000000002,6.640827850634851e-05,0.1455078125,-0.8371136882275378
taper_ratio,0.20500000000000002,7.356422544596421e-05,0.1455078125,-0.8371136882275378
taper_ratio,0.20500000000000002,8.149127469020748e-05,0.1455078125,-0.8371136882275378
taper_ratio,0.20500000000000002,9.027251779484578e-05,0.1455078125,-0.8371136882275378
taper_ratio,0.20500000000000002,0.0001,0.1455078125,-0.8371136882275378
taper_ratio,0.20500000000000002,0.00011077568505097087,0.1455078125,-0.8371136882275378
taper_ratio,0.20500000000000002,0.0001227125239851189,0.1455078125,-0.8371136882275378
taper_ratio,0.20500000000000002,0.00013593563908785269,0.1455078125,-0.8371136882275378
taper_ratio,0.20500000000000002,0.00015058363542798416,0.14501953125,-0.8385735029865807
taper_ratio,0.20500000000000002,0.0001668100537200059,0.14501953125,-0.8385735029865807
taper_ratio,0.20500000000000002,0.00018478497974222906,0.14501953125,-0.8385735029865807
taper_ratio,0.20500000000000002,0.000204696827180752,0.14501953125,-0.8385735029865807
taper_ratio,0.20500000000000002,0.00022675431258707996,0.14501953125,-0.8385735029865807
taper_ratio,0.20500000000000002,0.0002511886431509582,0.14501953125,-0.8385735029865807
taper_ratio,0.20500000000000002,0.0002782559402207126,0.14501953125,-0.8385735029865807
taper_ratio,0.20500000000000002,0.0003082399239745144,0.14501953125,-0.8385735029865807
taper_ratio,0.20500000000000002,0.0003414548873833601,0.14453125,-0.8400382412448546
taper_ratio,0.20500000000000002,0.00037824899063893826,0.14453125,-0.8400382412448546
taper_ratio,0.20500000000000002,0.0004190079105786665,0.14453125,-0.8400382412448546
taper_ratio,0.20500000000000002,0.0004641588833612782,0.14453125,-0.8400382412448546
taper_ratio,0.20500000000000002,0.0005141751827683928,0.14453125,-0.8400382412448546
taper_ratio,0.20500000000000002,0.0005695810810737687,0.14453125,-0.8400382412448546
taper_ratio,0.20500000000000002,0.000630957344480193,0.14453125,-0.8400382412448546
taper_ratio,0.20500000000000002,0.000698947320727348,0.14453125,-0.8400382412448546
taper_ratio,0.20500000000000002,0.0007742636826811277,0.14453125,-0.8400382412448546
taper_ratio,0.20500000000000002,0.0008576958985908946,0.14404296875,-0.8415079363256301
taper_ratio,0.20500000000000002,0.0009501185073181439,0.14404296875,-0.8415079363256301
taper_ratio,0.20500000000000002,0.0010525002852777327,0.14404296875,-0.8415079363256301
taper_ratio,0.20500000000000002,0.0011659144011798312,0.14404296875,-0.8415079363256301
taper_ratio,0.20500000000000002,0.0012915496650148827,0.14404296875,-0.8415079363256301
taper_ratio,0.20500000000000002,0.0014307229891937587,0.1435546875,-0.8429826218916359
taper_ratio,0.20500000000000002,0.001584893192461114,0.1435546875,-0.8429826218916359
taper_ratio,0.20500000000000002,0.0017556762912750014,0.142578125,-0.8459471008553748
taper_ratio,0.20500000000000002,0.0019448624389373616,0.142578125,-0.8459471008553748
taper_ratio,0.20500000000000002,0.002154434690031882,0.142578125,-0.8459471008553748
taper_ratio,0.20500000000000002,0.0023865897868585832,0.1416015625,-0.848931954404837
taper_ratio,0.20500000000000002,0.002643761185749101,0.14013671875,-0.8534480555698009
taper_ratio,0.20500000000000002,0.0029286445646252374,0.1396484375,-0.8549639191747502
taper_ratio,0.20500000000000002,0.00324422607917163,0.13916015625,-0.8564850922952829
taper_ratio,0.20500000000000002,0.003593813663804626,0.138671875,-0.8580116122567555
taper_ratio,0.20500000000000002,0.003981071705534969,0.13818359375,-0.8595435167795029
taper_ratio,0.20500000000000002,0.004410059454176741,0.13623046875,-0.8657257490301956
taper_ratio,0.20500000000000002,0.004885273571519392,0.1357421875,-0.8672851563857169
taper_ratio,0.20500000000000002,0.0054116952654646375,0.1337890625,-0.8735793894834052
taper_ratio,0.20500000000000002,0.005994842503189409,0.13232421875,-0.8783606614293874
taper_ratio,0.20500000000000002,0.006640827850634838,0.13037109375,-0.8848186909392179
taper_ratio,0.20500000000000002,0.007356422544596406,0.12890625,-0.8897260254339621
taper_ratio,0.20500000000000002,0.008149127469020748,0.12646484375,-0.8980301882225413
taper_ratio,0.20500000000000002,0.009027251779484578,0.12548828125,-0.9013968289724985
taper_ratio,0.20500000000000002,0.01,0.1240234375,-0.9064962356838551
taper_ratio,0.20500000000000002,0.011077568505097087,0.12255859375,-0.911656230822755
taper_ratio,0.20500000000000002,0.012271252398511892,0.1201171875,-0.920394845200414
taper_ratio,0.20500000000000002,0.013593563908785269,0.11767578125,-0.9293129097289248
taper_ratio,0.20500000000000002,0.015058363542798416,0.1162109375,-0.9347529952472812
taper_ratio,0.20500000000000002,0.016681005372000592,0.1142578125,-0.9421140948936503
taper_ratio,0.20500000000000002,0.018478497974222907,0.1123046875,-0.9496021162862003
taper_ratio,0.20500000000000002,0.0204696827180752,0.10986328125,-0.9591474341924306
taper_ratio,0.20500000000000002,0.022675431258707995,0.10693359375,-0.9708858374636749
taper_ratio,0.20500000000000002,0.025118864315095822,0.10302734375,-0.9870474970061005
taper_ratio,0.20500000000000002,0.02782559402207126,0.10107421875,-0.9953596068468754
taper_ratio,0.20500000000000002,0.030823992397451434,0.099609375,-1.0016997848778944
taper_ratio,0.20500000000000002,0.034145488738336005,0.095703125,-1.019073880947317
taper_ratio,0.20500000000000002,0.03782489906389382,0.09423828125,-1.0257726432960195
taper_ratio,0.20500000000000002,0.04190079105786665,0.08984375,-1.0465121292942567
taper_ratio,0.20500000000000002,0.04641588833612782,0.083984375,-1.0758015053962442
taper_ratio,0.20500000000000002,0.051417518276839276,0.0791015625,-1.1018149377611621
taper_ratio,0.20500000000000002,0.056958108107376865,0.07568359375,-1.1209982541335017
taper_ratio,0.20500000000000002,0.0630957344480193,0.06982421875,-1.1559939148387315
taper_ratio,0.20500000000000002,0.06989473207273479,0.06640625,-1.1777910439335757
taper_ratio,0.20500000000000002,0.07742636826811278,0.06005859375,-1.2214248408643953
taper_ratio,0.20500000000000002,0.08576958985908946,0.056640625,-1.2468719630768748
taper_ratio,0.20500000000000002,0.0950118507318144,0.05419921875,-1.2660069735171358
taper_ratio,0.20500000000000002,0.10525002852777327,0.05126953125,-1.290140653233855
taper_ratio,0.20500000000000002,0.11659144011798311,0.04443359375,-1.3522885599826995
taper_ratio,0.20500000000000002,0.12915496650148828,0.04052734375,-1.3922518599277192
taper_ratio,0.20500000000000002,0.14307229891937587,0.03662109375,-1.436268688912093
taper_ratio,0.20500000000000002,0.15848931924611143,0.03173828125,-1.4984165956609377
