input_variable,input_physical,positive_hvi_fraction,mean_normalized_hvi,median_normalized_hvi,p90_normalized_hvi,p99_normalized_hvi,sampled_profile_maximum_normalized_hvi,selected_input_physical,selected_hvi_normalized,nuisance_sample_count,evaluated_count,selected_case
aspect_ratio,8.45,0.00244140625,0.00012518760269099804,0.0,0.0,0.0,0.12468253014328691,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,8.5,0.00537109375,0.00016989750305061713,0.0,0.0,0.0,0.16846140872782048,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,8.55,0.00439453125,0.000198626516192231,0.0,0.0,0.0,0.12557705553845763,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,8.6,0.0048828125,0.00031753218013712124,0.0,0.0,0.0,0.23799248924080707,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,8.65,0.00341796875,0.0004451798333778499,0.0,0.0,0.0,0.39341353921978256,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,8.7,0.0029296875,0.00045580738793820936,0.0,0.0,0.0,0.44118211302690585,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,8.75,0.00341796875,0.0004297414336957422,0.0,0.0,0.0,0.38091053741254655,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,8.8,0.00341796875,0.0003828114957813254,0.0,0.0,0.0,0.22383483963880502,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,8.85,0.00244140625,0.0002735518149763372,0.0,0.0,0.0,0.1878030460884978,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,8.9,0.00244140625,0.00012884121219339681,0.0,0.0,0.0,0.09354857320798268,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,8.95,0.001953125,7.866111388078098e-05,0.0,0.0,0.0,0.0935809075358497,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.0,0.00048828125,3.951188584451064e-05,0.0,0.0,0.0,0.0809203422095578,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.05,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.100000000000001,0.00146484375,2.248525743374332e-05,0.0,0.0,0.0,0.0408325957982157,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.15,0.00048828125,2.661878321108786e-05,0.0,0.0,0.0,0.05451526801630794,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.2,0.0009765625,1.0277044263391333e-05,0.0,0.0,0.0,0.01909852672492415,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.25,0.001953125,1.399363038156078e-05,0.0,0.0,0.0,0.01874693863238429,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.3,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.35,0.001953125,6.349586368829619e-05,0.0,0.0,0.0,0.08735613579841345,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.4,0.00146484375,0.00010812999108011477,0.0,0.0,0.0,0.1802107669220529,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.45,0.00146484375,9.545707881600234e-05,0.0,0.0,0.0,0.16718361786240388,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.5,0.00146484375,4.409018227811883e-05,0.0,0.0,0.0,0.047649637664129635,6.6607104661638,0.3562248555302681,2048,99,100
