case_id,normalized_semispan,lift_per_unit_span_N_per_m,outboard_bending_moment_Nm
37,0.3825,1873.17691795376,757.420828973781
37,0.385,1869.38843226528,749.891776023836
37,0.3875,1865.58641661856,742.408084235289
37,0.39,1861.77085853991,734.969661351312
37,0.3925,1857.94174794964,727.576414786466
37,0.395,1854.09907729034,720.22825162646
37,0.3975,1850.24284164632,712.925078627963
37,0.4,1846.37303885388,705.666802218487
37,0.4025,1842.48966960228,698.453328496332
37,0.405,1838.59273752515,691.284563230608
37,0.4075,1834.68224928213,684.160411861316
37,0.41,1830.7582146307,677.080779499517
37,0.4125,1826.82064648789,670.045570927561
37,0.415,1822.86956098186,663.054690599409
37,0.4175,1818.90497749318,656.108042641017
37,0.42,1814.92691868573,649.20553085081
37,0.4225,1810.93541052716,642.34705870023
37,0.425,1806.93048229888,635.532529334371
37,0.4275,1802.91216659546,628.76184557268
37,0.43,1798.88049931355,622.03490990976
37,0.4325,1794.83551963024,615.351624516229
37,0.435,1790.77726997097,608.71189123968
37,0.4375,1786.70579596695,602.115611605705
37,0.44,1782.62114640227,595.562686819007
37,0.4425,1778.52337315071,589.053017764576
37,0.445,1774.41253110248,582.586505008956
37,0.4475,1770.28867808089,576.163048801574
37,0.45,1766.15187474924,569.78254907614
37,0.4525,1762.00218450804,563.444905452124
37,0.455,1757.83967338288,557.15001723629
37,0.4575,1753.66440990299,550.897783424301
37,0.46,1749.47646497098,544.688102702383
37,0.4625,1745.27591172382,538.520873449039
37,0.465,1741.06282538552,532.395993736833
37,0.4675,1736.83728311177,526.313361334207
37,0.47,1732.5993638268,520.272873707359
37,0.4725,1728.34914805302,514.274428022154
37,0.475,1724.0867177336,508.317921146082
37,0.4775,1719.81215604854,502.403249650241
37,0.48,1715.5255472246,496.530309811362
37,0.4825,1711.2269763395,490.698997613847
37,0.485,1706.91652912095,484.909208751835
37,0.4875,1702.59429174082,479.160838631286
37,0.49,1698.26035060514,473.453782372066
37,0.4925,1693.91479214022,467.787934810047
37,0.495,1689.55770257563,462.163190499206
37,0.4975,1685.18916772439,456.579443713711
37,0.5,1680.80927276106,451.036588450012
37,0.5025,1676.4181019982,445.5345184289
37,0.505,1672.01573866179,440.073127097556
37,0.5075,1667.60226466624,434.652307631572
37,0.51,1663.17776038956,429.271952936936
37,0.5125,1658.74230444921,423.931955651985
37,0.515,1654.29597347941,418.63220814931
37,0.5175,1649.83884191031,413.372602537617
37,0.52,1645.37098174979,408.153030663533
37,0.5225,1640.89246236851,402.973384113353
37,0.525,1636.4033502887,397.833554214724
37,0.5275,1631.90370897738,392.733432038257
37,0.53,1627.39359864475,387.672908399071
37,0.5325,1622.8730760481,382.65187385825
37,0.535,1618.34219430212,377.670218724222
37,0.5375,1613.801002696,372.727833054049
37,0.54,1609.24954651803,367.82460665462
37,0.5425,1604.6878668883,362.960429083753
37,0.545,1600.11600059995,358.135189651192
37,0.5475,1595.53397996964,353.348777419496
37,0.55,1590.9418326978,348.601081204831
37,0.5525,1586.33958173899,343.891989577634
37,0.555,1581.7272451832,339.221390863175
37,0.5575,1577.10483614824,334.589173141995
37,0.56,1572.47236268395,329.995224250224
37,0.5625,1567.82982768848,325.439431779775
37,0.565,1563.17722883716,320.921683078415
37,0.5675,1558.51455852435,316.441865249711
37,0.57,1553.84180381849,311.999865152843
37,0.5725,1549.15894643088,307.595569402291
37,0.575,1544.46596269829,303.228864367389
37,0.5775,1539.76282357977,298.899636171756
37,0.58,1535.04949466779,294.607770692585
37,0.5825,1530.32593621396,290.353153559813
37,0.585,1525.59210316943,286.135670155155
37,0.5875,1520.84794524004,281.955205611009
37,0.59,1516.0934069563,277.811644809239
37,0.5925,1511.32842775819,273.704872379825
37,0.595,1506.55294209467,269.634772699398
37,0.5975,1501.76687953799,265.601229889646
37,0.6,1496.97016491234,261.604127815606
37,0.6025,1492.16271843697,257.643350083839
37,0.605,1487.34445588327,253.718780040498
37,0.6075,1482.51528874564,249.830300769279
37,0.61,1477.67512442575,245.977795089275
37,0.6125,1472.82386642971,242.161145552732
37,0.615,1467.96141457776,238.380234442704
37,0.6175,1463.08766522585,234.634943770624
37,0.62,1458.20251149856,230.925155273786
37,0.6225,1453.30584353273,227.250750412758
37,0.625,1448.3975487309,223.611610368709
37,0.6275,1443.47751202404,220.007616040682
37,0.63,1438.54561614251,216.438648042798
37,0.6325,1433.60174189441,212.904586701415
37,0.635,1428.64576845039,209.40531205223
37,0.6375,1423.67757363379,205.940703837353
37,0.64,1418.69703421514,202.510641502336
37,0.6425,1413.70402620978,199.115004193189
37,0.645,1408.69842517734,195.753670753369
37,0.6475,1403.680106522,192.426519720758
37,0.65,1398.64894579197,189.133429324643
37,0.6525,1393.60481897699,185.874277482694
37,0.655,1388.54760280227,182.648941797959
37,0.6575,1383.47717501752,179.457299555865
37,0.66,1378.39341467939,176.299227721259
37,0.6625,1373.29620242587,173.17460293547
37,0.665,1368.18542074092,170.083301513413
37,0.6675,1363.06095420771,167.025199440736
37,0.67,1357.92268974872,164.000172371023
37,0.6725,1352.77051685104,161.008095623047
37,0.675,1347.60432777501,158.048844178088
37,0.6775,1342.42401774441,155.122292677323
37,0.68,1337.22948511648,152.228315419279
37,0.6825,1332.02063152978,149.366786357368
37,0.685,1326.79736202816,146.537579097501
37,0.6875,1321.55958515895,143.740566895783
37,0.69,1316.30721304347,140.975622656294
37,0.6925,1311.04016141807,138.242618928957
37,0.695,1305.75834964384,135.541427907494
37,0.6975,1300.46170068316,132.871921427468
37,0.7,1295.15014104128,130.233970964414
37,0.7025,1289.82360067118,127.627447632055
37,0.705,1284.48201284002,125.052222180603
37,0.7075,1279.12531395544,122.508164995142
37,0.71,1273.75344335011,119.99514609408
37,0.7125,1268.36634302299,117.51303512768
37,0.715,1262.96395733576,115.061701376654
37,0.7175,1257.54623266312,112.641013750808
37,0.72,1252.11311699554,110.250840787747
37,0.7225,1246.66455949319,107.891050651608
37,0.725,1241.20050999019,105.561511131828
37,0.7275,1235.72091844788,103.262089641927
37,0.73,1230.22573435645,100.992653218295
37,0.7325,1224.71490608411,98.7530685189634
37,0.735,1219.18838017326,96.5432018223546
37,0.7375,1213.64610058322,94.3629190259836
37,0.74,1208.08800787918,92.2120856450992
37,0.7425,1202.51403836744,90.0905668112402
37,0.745,1196.9241231769,87.9982272706918
37,0.7475,1191.31818728706,85.9349313828129
37,0.75,1185.69614850322,83.9005431182163
37,0.7525,1180.05791637926,81.8949260567745
37,0.755,1174.4033910892,79.9179433854245
37,0.7575,1168.73246224847,77.9694578957454
37,0.76,1163.04500768633,76.0493319812808
37,0.7625,1157.340892171,74.1574276345731
37,0.765,1151.61996608934,72.2936064438831
37,0.7675,1145.88206408307,70.4577295895588
37,0.77,1140.12700364392,68.6496578400235
37,0.7725,1134.3545836702,66.8692515473471
37,0.775,1128.56458298747,65.1163706423659
37,0.7775,1122.75675883646,63.390874629316
37,0.78,1116.93084533138,61.6926225799432
37,0.7825,1111.08655189193,60.0214731270504
37,0.785,1105.22356165293,58.3772844574471
37,0.7875,1099.34152985504,56.7599143042604
37,0.79,1093.44008222077,55.1692199385693
37,0.7925,1087.51881331983,53.6050581603229
37,0.795,1081.57728492798,52.0672852885027
37,0.7975,1075.61502438369,50.5557571504883
37,0.8,1069.63152294705,49.0703290705891
37,0.8025,1063.62623416495,47.6108558576987
37,0.805,1057.5985722471,46.177191792036
37,0.8075,1051.54791045669,44.7691906109298
37,0.81,1045.47357951981,43.3867054936118
37,0.8125,1039.37486605702,42.0295890449762
37,0.815,1033.2510110405,40.6976932782689
37,0.8175,1027.10120827926,39.3908695966706
37,0.82,1020.92460293473,38.108968773733
37,0.8225,1014.72029006798,36.8518409326372
37,0.825,1008.48731321901,35.6193355242343
37,0.8275,1002.22466301753,34.411301303837
37,0.83,995.931275823248,33.2275863067269
37,0.8325,989.60603239228,32.0680378223454
37,0.835,983.247756564508,30.9325023671341
37,0.8375,976.855213964613,29.8208256559958
37,0.84,970.427110707227,28.7328525723419
37,0.8425,963.962092093862,27.6684271366956
37,0.845,957.458741286163,26.6273924738203
37,0.8475,950.915577936422,25.6095907783394
37,0.85,944.331056752179,24.6148632788152
37,0.8525,937.703565967004,23.6430502002525
37,0.855,931.031425684201,22.693990724988
37,0.8575,924.312886054001,21.7675229519278
37,0.86,917.546125237845,20.8634838540867
37,0.8625,910.729247105345,19.9817092343804
37,0.865,903.860278600426,19.1220336796163
37,0.8675,896.937166702762,18.2842905126161
37,0.87,889.957774898801,17.4683117423989
37,0.8725,882.91987906314,16.6739280123386
37,0.875,875.82116263556,15.9009685461943
37,0.8775,868.659210961396,15.1492610918992
37,0.88,861.431504642639,14.4186318629675
37,0.8825,854.135411723971,13.7089054773615
37,0.885,846.768178511221,13.0199048936258
37,0.8875,839.326918788985,12.3514513440688
37,0.89,831.808601168671,11.7033642647279
37,0.8925,824.210034257073,11.0754612218117
37,0.895,816.527849287973,10.4675578342605
37,0.8975,808.75847980365,9.87946769200246
37,0.9,800.898137908366,9.31100226941216
37,0.9025,792.942786539865,8.76197083339678
37,0.905,784.888107115423,8.23218034543581
37,0.9075,776.729461803302,7.72143535678927
37,0.91,768.461849545055,7.22953789596011
37,0.9125,760.079854804452,6.7562873473418
37,0.915,751.577587839692,6.30148031980935
37,0.9175,742.948615079526,5.86491050380331
37,0.92,734.185877922315,5.44636851521742
37,0.9225,725.281597958085,5.04564172412008
37,0.925,716.22716622229,4.66251406600939
37,0.9275,707.013013606467,4.29676583291435
37,0.93,697.62845894928,3.94817344119841
37,0.9325,688.061530576622,3.61650917237825
37,0.935,678.298756104796,3.3015408826284
37,0.9375,668.324914102476,3.00303167587053
37,0.94,658.122739637496,2.72073953442174
37,0.9425,647.672573691384,2.45441690005681
37,0.945,636.951943735884,2.20381019697744
37,0.9475,625.935059185246,1.96865928651081
37,0.95,614.592200608972,1.74869684129493
37,0.9525,602.888974985357,1.54364762412937
37,0.955,590.785400107202,1.35322765342035
37,0.9575,578.23476830975,1.17714323300285
37,0.96,565.182221092104,1.0150898187678
37,0.9625,551.562938934687,0.866750687507365
37,0.965,537.299809738622,0.73179536405361
37,0.9675,522.300376499677,0.609877750134868
37,0.97,506.452765573612,0.50063388088421
37,0.9725,489.620134992496,0.403679210198442
37,0.975,471.632908426987,0.318605290234758
37,0.9775,452.277577121044,0.244975656600191
37,0.98,431.279955841887,0.18232064751011
37,0.9825,408.279014655449,0.130130750617408
37,0.985,382.783673682676,0.0878478425340071
37,0.9875,354.096286956711,0.0548532726591184
37,0.99,321.163925659078,0.0304509346315053
37,0.9925,282.249101158104,0.0138417167576224
37,0.995,234.039869022067,0.0040813414307145
37,0.9975,168.197026349694,0
37,1,0,0
64,0,2128.44717551186,2634.16466292847
64,0.0025,2128.42517476035,2617.92874963487
64,0.005,2128.35917897972,2601.75066148292
64,0.0075,2128.24920758566,2585.63039667967
64,0.01,2128.09529291784,2569.56795223739
64,0.0125,2127.89748021003,2553.56332397454
64,0.015,2127.65582754852,2537.61650651692
64,0.0175,2127.3704058186,2521.72749329931
64,0.02,2127.04129863937,2505.89627656736
64,0.0225,2126.66860228678,2490.12284737987
64,0.025,2126.25242560509,2474.40719561142
64,0.0275,2125.7928899069,2458.74930995529
64,0.03,2125.2901288617,2443.1491779268
64,0.0325,2124.74428837317,2427.60678586692
64,0.035,2124.15552644541,2412.12211894624
64,0.0375,2123.52401303813,2396.69516116924
64,0.04,2122.84992991103,2381.32589537894
64,0.0425,2122.13347045762,2366.01430326183
64,0.045,2121.37483952847,2350.7603653531
64,0.0475,2120.57425324425,2335.56406104225
64,0.05,2119.73193879881,2320.4253685789
64,0.0525,2118.84813425227,2305.34426507903
64,0.055,2117.92308831467,2290.3207265314
64,0.0575,2116.95706012017,2275.35472780432
64,0.06,2115.95031899223,2260.4462426527
64,0.0625,2114.90314419989,2245.59524372536
64,0.065,2113.81582470554,2230.8017025726
64,0.0675,2112.68865890438,2216.06558965409
64,0.07,2111.52195435595,2201.38687434695
64,0.0725,2110.31602750793,2186.76552495408
64,0.075,2109.07120341255,2172.20150871284
64,0.0775,2107.78781543606,2157.69479180378
64,0.08,2106.46620496133,2143.24533935976
64,0.0825,2105.10672108417,2128.85311547523
64,0.085,2103.70972030355,2114.51808321566
64,0.0875,2102.27556620613,2100.24020462728
64,0.09,2100.80462914543,2086.01944074695
64,0.0925,2099.29728591607,2071.85575161216
64,0.095,2097.75391942328,2057.74909627138
64,0.0975,2096.17491834831,2043.69943279435
64,0.1,2094.56067680983,2029.7067182827
64,0.1025,2092.91159402193,2015.77090888066
64,0.105,2091.22807394897,2001.89195978588
64,0.1075,2089.51052495773,1988.06982526042
64,0.11,2087.75935946722,1974.30445864184
64,0.1125,2085.97499359658,1960.59581235439
64,0.115,2084.15784681142,1946.94383792037
64,0.1175,2082.308341569,1933.34848597144
64,0.12,2080.42690296274,1919.80970626017
64,0.1225,2078.5139583663,1906.32744767158
64,0.125,2076.56993707775,1892.90165823469
64,0.1275,2074.59526996426,1879.53228513426
64,0.13,2072.59038910752,1866.21927472245
64,0.1325,2070.55572745051,1852.96257253058
64,0.135,2068.49171844589,1839.76212328087
64,0.1375,2066.39879570639,1826.61787089826
64,0.14,2064.2773926577,1813.52975852212
64,0.1425,2062.12794219414,1800.49772851809
64,0.145,2059.95087633754,1787.52172248982
64,0.1475,2057.74662589968,1774.60168129069
64,0.15,2055.51562014876,1761.73754503553
64,0.1525,2053.2582864801,1748.9292531123
64,0.155,2050.97505009164,1736.17674419365
64,0.1575,2048.66633366442,1723.47995624854
64,0.16,2046.33255704852,1710.83882655364
64,0.1625,2043.97413695469,1698.25329170484
64,0.165,2041.59148665217,1685.72328762848
64,0.1675,2039.18501567287,1673.24874959261
64,0.17,2036.7551295223,1660.82961221814
64,0.1725,2034.30222939761,1648.46580948981
64,0.175,2031.82671191296,1636.15727476714
64,0.1775,2029.32896883259,1623.90394079518
64,0.18,2026.80938681185,1611.70573971512
64,0.1825,2024.26834714642,1599.56260307487
64,0.185,2021.70622553009,1587.47446183936
64,0.1875,2019.12339182129,1575.44124640077
64,0.19,2016.52020981857,1563.46288658855
64,0.1925,2013.89703704539,1551.53931167937
64,0.195,2011.25422454433,1539.67045040674
64,0.1975,2008.59211668098,1527.85623097065
64,0.2,2005.91105095769,1516.09658104682
64,0.2025,2003.21135783742,1504.39142779597
64,0.205,2000.4933605777,1492.7406978727
64,0.2075,1997.75737507512,1481.14431743438
64,0.21,1995.00370972024,1469.60221214963
64,0.2125,1992.23266526321,1458.11430720675
64,0.215,1989.44453469015,1446.68052732191
64,0.2175,1986.6396031104,1435.30079674705
64,0.22,1983.81814765479,1423.97503927768
64,0.2225,1980.98043738488,1412.70317826038
64,0.225,1978.12673321338,1401.48513660013
64,0.2275,1975.25728783564,1390.32083676738
64,0.23,1972.37234567242,1379.21020080491
64,0.2325,1969.47214282375,1368.1531503345
64,0.235,1966.55690703405,1357.14960656332
64,0.2375,1963.62685766844,1346.19949029013
64,0.24,1960.68220570013,1335.30272191123
64,0.2425,1957.72315370904,1324.45922142619
64,0.245,1954.74989589129,1313.66890844336
64,0.2475,1951.76261807987,1302.93170218517
64,0.25,1948.76149777598,1292.24752149312
64,0.2525,1945.74670419135,1281.61628483265
64,0.255,1942.71839830101,1271.03791029773
64,0.2575,1939.67673290676,1260.51231561523
64,0.26,1936.62185271089,1250.03941814905
64,0.2625,1933.55389440015,1239.61913490408
64,0.265,1930.47298673976,1229.25138252991
64,0.2675,1927.3792506772,1218.93607732431
64,0.27,1924.27279945567,1208.67313523655
64,0.2725,1921.15373873692,1198.46247187041
64,0.275,1918.0221667333,1188.30400248714
64,0.2775,1914.87817434865,1178.19764200806
64,0.28,1911.7218453279,1168.14330501706
64,0.2825,1908.55325641508,1158.14090576286
64,0.285,1905.3724775193,1148.1903581611
64,0.2875,1902.1795718887,1138.29157579627
64,0.29,1898.97459629175,1128.44447192336
64,0.2925,1895.75760120576,1118.64895946948
64,0.295,1892.52863101225,1108.90495103516
64,0.2975,1889.28772419874,1099.21235889562
64,0.3,1886.03491356673,1089.57109500177
64,0.3025,1882.77022644541,1079.98107098111
64,0.305,1879.49368491082,1070.4421981385
64,0.3075,1876.20530600992,1060.95438745671
64,0.31,1872.90510198943,1051.51754959694
64,0.3125,1869.59308052875,1042.13159489911
64,0.315,1866.26924497679,1032.79643338209
64,0.3175,1862.93359459221,1023.51197474378
64,0.32,1859.58612478661,1014.27812836109
64,0.3225,1856.22682737032,1005.09480328982
64,0.325,1852.85569080032,995.961908264458
64,0.3275,1849.4727004299,986.879351697815
64,0.33,1846.07783875955,977.847041680674
64,0.3325,1842.67108568874,968.864885981296
64,0.335,1839.25241876804,959.932792044875
64,0.3375,1835.82181345127,951.050666992928
64,0.34,1832.37924334709,942.218417622632
64,0.3425,1828.9246804697,933.435950406102
64,0.345,1825.45809548816,924.703171489633
64,0.3475,1821.97945797391,916.019986692904
64,0.35,1818.48873664599,907.386301508149
64,0.3525,1814.98589961366,898.802021099308
64,0.355,1811.47091461575,890.267050301164
64,0.3575,1807.94374925664,881.781293618461
64,0.36,1804.40437123809,873.344655225027
64,0.3625,1800.85274858681,864.957038962896
64,0.365,1797.2888498771,856.61834834144
64,0.3675,1793.71264444837,848.328486536514
64,0.37,1790.12410261699,840.087356389623
64,0.3725,1786.52319588216,831.894860407116
64,0.375,1782.90989712538,823.750900759414
64,0.3775,1779.28418080316,815.655379280269
64,0.38,1775.64602313265,807.608197466072
64,0.3825,1771.99540226973,799.609256475209
64,0.385,1768.33229847942,791.658457127462
64,0.3875,1764.65669429801,783.755699903479
64,0.39,1760.96857468688,775.900884944297
64,0.3925,1757.26792717754,768.093912050932
64,0.395,1753.55474200767,760.334680684041
64,0.3975,1749.8290122478,752.623089963661
64,0.4,1746.09073391864,744.959038669012
64,0.4025,1742.33990609844,737.342425238397
64,0.405,1738.5765310205,729.773147769173
64,0.4075,1734.80061416048,722.251104017814
64,0.41,1731.01216431335,714.776191400057
64,0.4125,1727.21119365975,707.348306991142
64,0.415,1723.39771782186,699.967347526144
64,0.4175,1719.57175590828,692.633209400397
64,0.42,1715.7333305482,685.345788670011
64,0.4225,1711.88246791455,678.104981052491
64,0.425,1708.01919773607,670.910681927443
64,0.4275,1704.14355329843,663.762786337388
64,0.43,1700.2555714342,656.661188988658
64,0.4325,1696.35529250183,649.605784252405
64,0.435,1692.44276035347,642.596466165692
64,0.4375,1688.518022292,635.633128432687
64,0.44,1684.58112901697,628.715664425946
64,0.4425,1680.63213455984,621.843967187793
64,0.445,1676.67109620854,615.017929431787
64,0.4475,1672.69807442143,608.237443544275
64,0.45,1668.71313273097,601.502401586042
64,0.4525,1664.71633763719,594.812695294028
64,0.455,1660.70775849116,588.168216083142
64,0.4575,1656.68746736884,581.568855048144
64,0.46,1652.6555389354,575.0145029656
64,0.4625,1648.61205030041,568.505050295915
64,0.465,1644.55708086419,562.040387185425
64,0.4675,1640.4907121556,555.620403468557
64,0.47,1636.41302766172,549.244988670038
64,0.4725,1632.32411264969,542.914032007173
64,0.475,1628.22405398118,536.62742239215
64,0.4775,1624.11293991991,530.38504843441
64,0.48,1619.99085993261,524.186798443039
64,0.4825,1615.85790448392,518.0325604292
64,0.485,1611.71416482571,511.922222108591
64,0.4875,1607.55973278131,505.855670903925
64,0.49,1603.39470052511,499.832793947423
64,0.4925,1599.21916035822,493.85347808332
64,0.495,1595.03320448052,487.917609870371
64,0.4975,1590.83692475989,482.025075584356
64,0.5,1586.63041249899,476.175761220577
64,0.5025,1582.41375820035,470.369552496339
64,0.505,1578.18705133028,464.606334853405
64,0.5075,1573.95038008226,458.885993460431
64,0.51,1569.70383114039,453.208413215362
64,0.5125,1565.4474894436,447.573478747783
64,0.515,1561.18143795118,441.981074421229
64,0.5175,1556.90575741038,436.43108433544
64,0.52,1552.6205261266,430.923392328554
64,0.5225,1548.32581973701,425.457881979232
64,0.525,1544.02171098802,420.034436608718
64,0.5275,1539.70826951749,414.652939282809
64,0.53,1535.38556164221,409.313272813752
64,0.5325,1531.0536501513,404.015319762044
64,0.535,1526.7125941062,398.758962438138
64,0.5375,1522.36244864798,393.544082904046
64,0.54,1518.00326481243,388.37056297484
64,0.5425,1513.63508935368,383.238284220037
64,0.545,1509.25796457697,378.147127964867
64,0.5475,1504.87192818106,373.096975291427
64,0.55,1500.47701311099,368.087707039702
64,0.5525,1496.07324742165,363.119203808461
64,0.555,1491.66065415284,358.191345956018
64,0.5575,1487.23925121613,353.30401360086
64,0.56,1482.80905129424,348.457086622132
64,0.5625,1478.37006175333,343.650444659983
64,0.565,1473.92228456862,338.883967115765
64,0.5675,1469.46571626374,334.157533152086
64,0.57,1465.00034786432,329.471021692717
64,0.5725,1460.52616486608,324.824311422348
64,0.575,1456.04314721769,320.217280786194
64,0.5775,1451.5512693188,315.649807989448
64,0.58,1447.05050003344,311.121770996591
64,0.5825,1442.54080271895,306.633047530537
64,0.585,1438.02213527059,302.183515071649
64,0.5875,1433.49445018204,297.773050856584
64,0.59,1428.95769462176,293.401531877011
64,0.5925,1424.41181052524,289.068834878169
64,0.595,1419.85673470315,284.774836357295
64,0.5975,1415.29239896524,280.519412561904
64,0.6,1410.71873025991,276.302439487936
64,0.6025,1406.13565082921,272.123792877775
64,0.605,1401.54307837904,267.983348218133
64,0.6075,1396.94092626417,263.880980737814
64,0.61,1392.32910368788,259.816565405363
64,0.6125,1387.70751591556,255.789976926596
64,0.615,1383.07606450196,251.801089742028
64,0.6175,1378.43464753139,247.849778024201
64,0.62,1373.78315987039,243.935915674908
64,0.6225,1369.12149343208,240.059376322345
64,0.625,1364.44953745142,236.220033318166
64,0.6275,1359.76717877071,232.417759734484
64,0.63,1355.07430213427,228.652428360786
64,0.6325,1350.37079049143,224.923911700809
64,0.635,1345.65652530688,221.232081969359
64,0.6375,1340.93138687717,217.576811089086
64,0.64,1336.19525465233,213.957970687238
64,0.6425,1331.44800756126,210.375432092382
64,0.645,1326.68952433987,206.829066331117
64,0.6475,1321.91968386028,203.318744124776
64,0.65,1317.13836546004,199.844335886139
64,0.6525,1312.34544926966,196.405711716154
64,0.655,1307.54081653704,193.00274140068
64,0.6575,1302.72434994727,189.635294407257
64,0.66,1297.89593393605,186.303239881928
64,0.6625,1293.05545499524,183.006446646088
64,0.665,1288.20280196859,179.74478319341
64,0.6675,1283.33786633613,176.518117686819
64,0.67,1278.46054248526,173.326317955545
64,0.6725,1273.57072796669,170.169251492257
64,0.675,1268.66832373352,167.046785450273
64,0.6775,1263.75323436133,163.958786640878
64,0.68,1258.82536824752,160.905121530723
64,0.6825,1253.88463778793,157.885656239342
64,0.685,1248.93095952869,154.900256536768
64,0.6875,1243.9642542915,151.948787841268
64,0.69,1238.98444727018,149.031115217194
64,0.6925,1233.99146809672,146.147103372946
64,0.695,1228.98525087472,143.296616659062
64,0.6975,1223.96573417842,140.47951906643
64,0.7,1218.93286101536,137.695674224616
64,0.7025,1213.88657875078,134.944945400317
64,0.705,1208.82683899199,132.227195495931
64,0.7075,1203.75359743097,129.542287048244
64,0.71,1198.6668136433,126.890082227222
64,0.7125,1193.56645084207,124.270442834916
64,0.715,1188.45247558496,121.683230304463
64,0.7175,1183.3248574331,119.128305699175
64,0.72,1178.18356856042,116.605529711714
64,0.7225,1173.02858331202,114.114762663333
64,0.725,1167.85987771067,111.655864503186
64,0.7275,1162.67742891012,109.228694807667
64,0.73,1157.48121459466,106.833112779798
64,0.7325,1152.27121232388,104.468977248615
64,0.735,1147.04739882233,102.136146668567
64,0.7375,1141.80974921346,99.8344791188754
64,0.74,1136.55823619782,97.5638323028625
64,0.7425,1131.29282917533,95.3240635472094
64,0.745,1126.01349331186,93.1150298011242
64,0.7475,1120.72018855055,90.9365876353955
64,0.75,1115.41286856845,88.7885932413043
64,0.7525,1110.09147967923,86.6709024293659
64,0.755,1104.75595968329,84.5833706278703
64,0.7575,1099.40623666628,82.5258528811935
64,0.76,1094.0422277479,80.498203847843
64,0.7625,1088.66383778269,78.5002777982067
64,0.765,1083.27095801491,76.5319286119672
64,0.7675,1077.86346469002,74.5930097751479
64,0.77,1072.44121762528,72.6833743767503
64,0.7725,1067.0040587425,70.8028751049457
64,0.775,1061.55181056613,68.9513642427808
64,0.7775,1056.08427469016,67.1286936633551
64,0.78,1050.60123021754,65.334714824432
64,0.7825,1045.10243217623,63.5692787624362
64,0.785,1039.58760991598,61.8322360857991
64,0.7875,1034.05646549039,60.1234369676054
64,0.79,1028.508672029,58.4427311374985
64,0.7925,1022.94387210411,56.7899678728
64,0.795,1017.3616760975,55.1649959887996
64,0.7975,1011.76166057216,53.567663828169
64,0.8,1006.14336665427,51.9978192494591
64,0.8025,1000.50629843071,50.4553096146321
64,0.805,994.849921367304,48.9399817755894
64,0.8075,989.173660753161,47.4516820596491
64,0.81,983.476900175916,45.990256253932
64,0.8125,977.758980032859,44.5555495886153
64,0.815,972.019196082358,43.1474067190121
64,0.8175,966.256798039623,41.7656717064387
64,0.82,960.470988220338,40.4101879978308
64,0.8225,954.660920234929,39.0807984040722
64,0.825,948.82569773545,37.7773450769995
64,0.8275,942.964373216002,36.4996694850508
64,0.83,937.075946866392,35.2476123875233
64,0.8325,931.159365477291,34.0210138074104
64,0.835,925.213521393436,32.8197130027886
64,0.8375,919.237251509433,31.6435484367242
64,0.84,913.22933630041,30.4923577456739
64,0.8425,907.188498877083,29.3659777063531
64,0.845,901.113404051682,28.2642442010452
64,0.8475,895.002657397692,27.1869921813272
64,0.85,888.854804282185,26.1340556301853
64,0.8525,882.668328844916,25.1052675224964
64,0.855,876.441652892984,24.1004597838442
64,0.8575,870.1731346737,23.1194632476434
64,0.86,863.861067481383,22.1621076105362
64,0.8625,857.503678045776,21.2282213860246
64,0.865,851.099124640734,20.3176318562939
64,0.8675,844.645494841386,19.4301650221769
64,0.87,838.140802846226,18.565645551197
64,0.8725,831.582986266953,17.7238967236175
64,0.875,824.969902273525,16.9047403764112
64,0.8775,818.299322964122,16.1079968450431
64,0.88,811.568929809536,15.3334849029436
64,0.8825,804.77630699818,14.5810216985179
64,0.885,797.918933481298,13.8504226895132
64,0.8875,790.994173487142,13.1415015745271
64,0.89,783.999265237421,12.4540702213986
64,0.8925,776.931307558303,11.7879385921762
64,0.895,769.787244030608,11.1429146642982
64,0.8975,762.563844268479,10.5188043475563
64,0.9,755.257681851137,9.91541139633217
64,0.9025,747.865108356661,9.33253731650832
64,0.905,740.382222857688,8.76998126634754
64,0.9075,732.804836133893,8.2275399505124
64,0.91,725.128428731539,7.7050075062524
64,0.9125,717.348101852027,7.2021753806192
64,0.915,709.458519873759,6.71883219737588
64,0.9175,701.453843097898,6.25476361203856
64,0.92,693.327649049887,5.80975215322323
64,0.9225,685.072840353539,5.38357704815967
64,0.925,676.681536808371,4.97601402986967
64,0.9275,668.144948824334,4.58683512307744
64,0.93,659.453228775596,4.21580840541363
64,0.9325,650.595296092711,3.86269773987465
64,0.935,641.558630974473,3.52726247378533
64,0.9375,632.329030404941,3.2092570986604
64,0.94,622.890318621871,2.90843086433641
64,0.9425,613.224002181255,2.62452733950798
64,0.945,603.308857131015,2.35728390929715
64,0.9475,593.120432305559,2.10643119864015
64,0.95,582.630448034496,1.87169240799719
64,0.9525,571.80606311117,1.6527825450492
64,0.955,560.608973922192,1.44940753246659
64,0.9575,548.994297024272,1.26126316727513
64,0.96,536.90916833797,1.08803390146075
64,0.9625,524.29096558444,0.929391405756057
64,0.965,511.065020827768,0.784992868315743
64,0.9675,497.141628921339,0.654478966135051
64,0.97,482.412061222929,0.537471427936708
64,0.9725,466.743136739814,0.433570080226756
64,0.975,449.969637088372,0.342349229027928
64,0.9775,431.883382906039,0.263353171219885
64,0.98,412.216920449482,0.196090538713829
