node_id,x_m,y_m,z_m
1,0.3545714021,2.799711183e-06,-0.03812247142
2,0.4998252988,2.995894647e-05,-0.03706104308
3,0.7835276127,3.852801819e-05,-0.01577476598
4,0.6747937798,3.445971743e-05,-0.0257773865
5,0.3929070234,1.970365882,0.0002253965504
6,0.6290589571,-2.998652633e-07,-0.02947072126
7,0.1987095773,1.970359564,-0.001923370757
8,0.196484521,1.970371723,-0.0003418257111
9,0.9163393974,0.2201572955,0.005560844205
10,0.982160151,2.442303958e-05,0.005664299242
11,0.4095641971,1.226013865e-05,0.05956591293
12,0.4104970694,8.992776202e-06,0.05956919864
13,0.1979961395,1.970356464,-0.001623887452
14,0.4154433608,2.732784924e-05,0.05958855897
15,0.4144642651,2.172603854e-05,0.05958843976
16,0.9165981412,0.2192973047,0.005572134629
17,0.7665807605,0.7209334373,0.004318047315
18,0.2138808817,1.970379591,-0.004567995667
19,0.201004684,1.970360398,-0.002550587989
20,0.6177932024,1.218438983,0.003082799725
21,0.2022976875,1.970368624,-0.002826214302
22,0.4716495871,1.707096338,0.001871861401
23,0.2054246068,1.97037971,-0.00339868688
24,0.6191840172,1.213799477,0.003088942496
25,0.5093330741,1.581106544,0.002189850667
26,0.5055884719,1.593619108,0.002158114454
27,0.4992481768,1.614830732,0.002104713814
28,0.6202676296,1.210160494,0.003098598448
29,0.6196962595,1.212035537,0.003114573425
30,0.722389698,0.8686910868,0.003955803811
31,0.2123080939,1.970352173,0.006148080342
32,0.3134282827,1.970379472,0.01082492806
33,0.895896852,0.2884888053,0.005404273048
34,0.7473351955,0.7852837443,0.004154605325
35,0.7686097026,0.7140718102,0.004356974736
36,0.4273919761,1.855098128,0.00150513649
37,0.1907755136,1.91508019,1.012860957e-05
38,0.1918616444,1.926000357,-7.248346083e-05
39,0.2146153003,1.970374465,0.006581875496
40,0.5029081106,1.602585077,0.00213688286
41,0.4272740483,1.855490923,3.306003418e-05
42,0.850453496,2.988792175e-06,0.02418108284
43,0.7396324873,0.8110034466,0.004106952809
44,0.3698818386,1.970376372,0.00437799003
45,0.4728564322,1.703030467,0.001885583508
46,0.2195409834,1.970363974,-0.005172041245
47,0.4691645801,1.71536088,0.001858244766
48,0.2130663097,4.520015864e-06,0.04919514433
49,0.4096649289,1.914378047,2.797660636e-05
50,0.3727978468,1.970362067,0.00397339277
51,0.3938108087,1.96737504,3.22866108e-05
52,0.4374044537,1.821608424,3.793974611e-05
53,0.6621012688,1.070287943,0.003456680803
54,0.3963332772,1.958940268,0.00125185796
55,0.8390929103,2.669351034e-06,-0.01052214485
56,0.1957935989,1.965493917,-4.269758574e-05
57,0.6419928074,1.137491226,0.003296595067
58,0.8261691332,6.165758805e-06,-0.01172879711
59,0.4100909233,1.91293776,0.001365753822
60,0.7463190555,5.758261068e-06,0.03787047416
61,0.3327118158,1.970374942,0.009068869986
62,0.4856684506,1.660195827,0.001997162821
63,0.4700601399,1.712362647,0.001867309562
64,0.6924250126,1.023320783e-05,-0.02423574217
65,0.3545632362,1.970367193,0.006456527393
66,0.4345867336,1.831030965,0.001558316057
67,0.6159930229,1.224433899,0.003080276074
68,0.4157361686,1.89402926,0.001415619976
69,0.3632602394,1.970363021,0.005293228664
70,0.4959180355,1.625968933,0.002076946665
71,0.351288259,1.970376372,0.006879701745
72,0.4119676053,1.906628132,0.001384200179
73,0.8739132881,6.820645922e-06,-0.007362797856
74,0.7350647449,5.849211902e-06,-0.02034592815
75,0.4737514853,1.700019359,0.001899367198
76,0.8591644168,5.117553428e-06,-0.008670133538
77,0.4383384585,1.81848824,3.43554384e-05
78,0.7936854362,9.164618859e-06,-0.01480051596
79,0.762419641,8.459261153e-06,-0.01776178554
80,0.7283419967,0.8487355709,0.004014462698
81,0.9212026,0.203812927,0.005621457472
82,0.2746552825,4.758903287e-06,0.05420003086
83,0.7533944845,9.421653885e-06,-0.01862262934
84,0.8001334667,0.6087036729,0.004612910096
85,0.563665092,8.8081797e-06,-0.03401131555
86,0.4133577347,1.902026653,2.839525223e-05
87,0.2391696423,1.970373392,-0.006638374645
88,0.8148646355,9.056506315e-06,0.02903400362
89,0.3203671873,1.970365286,0.01026739832
90,0.2910206914,8.961604181e-06,0.05525747314
91,0.9249887466,0.1911842525,0.005650582723
92,0.9349747896,1.09689272e-05,-0.00254125637
93,0.8896173239,8.195215741e-06,0.01874600164
94,0.7892917991,0.6449543238,0.004524822347
95,0.4336157441,1.83427453,0.001558462158
96,0.4308665991,1.843473673,3.662095332e-05
97,0.5376482606,1.316846351e-06,-0.03546866775
98,0.9427071214,1.033368244e-05,0.01138716098
99,0.4035343528,1.934885263,0.001303213532
100,0.623798728,1.298167444e-05,-0.02991789393
101,0.6031385064,1.09321245e-05,-0.03142634407
102,0.9021993875,5.435192179e-06,-0.004976507276
103,0.805670917,3.974092578e-06,-0.01365894917
104,0.8535206914,1.131100998e-05,0.02376138419
105,0.6259872317,1.191001177,0.003164966125
106,0.7745687961,5.158252861e-06,-0.01661263965
107,0.6468687057,1.121183634,0.003337606322
108,0.6650737524,6.236753052e-06,-0.02658872679
109,0.5661466718,1.391138196,0.002653051866
110,0.3990193903,1.949933648,3.139014734e-05
111,0.5807949304,3.523900887e-06,-0.03296050802
112,0.2355895638,1.97036612,-0.006429094355
113,0.4298340082,1.846914887,0.00152810791
114,0.9164607525,1.270786925e-05,-0.00384849892
115,0.1274394691,5.836173841e-06,0.03890941665
116,0.195986867,1.444694044e-05,0.0474941805
117,0.402500242,1.938328743,0.00129978091
118,0.9526019692,3.140933586e-06,-0.001196591882
119,0.9697006345,7.776642633e-06,0.007733406499
120,0.8470089436,0.4519760609,0.004990004003
121,0.4346473813,1.830838323,3.266907879e-05
122,0.5844330788,9.784376743e-06,-0.0327213183
123,0.7497473955,4.778870334e-06,0.03745386377
124,0.256826967,4.349002666e-06,0.0529362075
125,0.4379524887,1.819938898,0.001308369101
126,0.4456903338,1.793874741,0.001662445837
127,0.5650869012,1.394646764,0.002653519623
128,0.6357753873,9.297477845e-06,-0.02899246104
129,0.628852725,1.181466699,0.003169870004
130,0.271052748,1.019850606e-05,0.05395615473
131,0.8848639727,1.088261797e-05,-0.006424415391
132,0.3997606635,1.947508335,0.0012699957
133,0.5020100474,1.605605602,0.002128793159
134,0.1185223758,1.157401311e-05,0.03755342215
135,0.7250110507,0.8599069118,0.003975158557
136,0.2405650467,5.277829132e-06,0.05165852234
137,0.8913093209,0.3038571775,0.005359835923
138,0.9313244224,7.879590157e-06,-0.002790513914
139,0.4411181211,1.809210658,0.00161382556
140,0.9127647281,4.766383881e-06,-0.004134598188
141,0.8985244632,8.18630815e-06,-0.005277035292
142,0.6068130135,5.564553248e-06,-0.03116388433
143,0.7260968089,0.8562965393,0.003982985858
144,0.4236574173,1.867594242,0.001468678936
145,0.253095001,1.153096491e-05,0.05266093463
146,0.4446132481,1.797481656,0.001652422943
147,0.9810818434,0.003659410635,0.006106989458
148,0.6850050688,8.811030057e-06,-0.02488758042
149,0.7117290497,1.195724326e-05,-0.02250060625
150,0.729398489,0.8452355266,0.004019001964
151,0.9488652945,9.697764654e-06,-0.001470431336
152,0.2367723733,1.068520305e-05,0.05134354904
153,0.6811667085,9.704675904e-06,-0.02522646077
154,0.7723089456,0.7017095089,0.004385374486
155,0.7963368893,0.6213611364,0.004583730828
156,0.6510947943,8.879959751e-06,-0.02775386535
157,0.6395802498,1.222829815e-05,-0.02868994325
158,0.6221773028,1.203760028,0.003132681595
159,0.8019372821,8.395182704e-06,-0.01401397586
160,0.7712074518,0.7054559588,0.004362144973
161,0.6550049186,9.167179996e-06,-0.02743905224
162,0.8297380805,1.201171199e-05,-0.01139760297
163,0.8969659805,1.041350606e-05,0.01771806553
164,0.7387279272,1.031160627e-05,-0.02000956237
165,0.7926518321,0.6336829066,0.004552326165
166,0.7234061956,1.106515719e-05,-0.02143314295
167,0.8702517748,9.89731052e-06,-0.00767672807
168,0.7078232169,5.829816928e-06,-0.02285125852
169,0.1997869462,4.21490131e-06,0.04788134247
170,0.696046412,1.1586033e-05,-0.02391110174
171,0.8249127865,9.832545402e-06,0.02767942101
172,0.7496588826,9.489328477e-06,-0.01897791028
173,0.3986422419,1.951230407,0.001269692322
174,0.3818232417,1.970371365,0.002716336399
175,0.7661619782,1.222792071e-05,-0.01741284132
176,0.9239116311,0.1948357224,0.005625646096
177,0.7425262332,0.8013492227,0.004126884043
178,0.668905437,1.193406661e-05,-0.02626969293
179,0.4059045613,1.92696023,0.001320857205
180,0.4059049785,1.92694664,3.047742211e-05
181,0.4309459627,1.843227982,0.001529417583
182,0.8170048594,1.171266285e-05,-0.01259153336
183,0.789927125,1.169455299e-05,-0.01516266819
184,0.6248892546,1.194695234,0.003148502204
185,0.7784244418,3.753502142e-06,-0.01624707319
186,0.413066417,1.903033733,0.001301294193
187,0.2095062137,1.268247524e-05,0.04885406792
188,0.2025374472,1.970359206,0.003813176416
189,0.1753651798,1.002635872e-05,0.04520941526
190,0.4168331027,1.890418529,0.001353955362
191,0.7585585713,6.594632396e-06,0.03635004535
192,0.8427678943,9.698370377e-06,-0.01018605661
193,0.1855270863,1.082402287e-05,0.04636760056
194,0.2237668484,1.025742949e-05,0.05019517243
195,0.855338037,8.322261237e-06,-0.009019117802
196,0.6654051542,1.059214234,0.00349213928
197,0.2231708318,1.970380187,-0.005499143619
198,0.3433647752,1.970363021,0.007865687832
199,0.8635544777,3.253189425e-05,-0.00828108564
200,0.8097944856,3.573003778e-05,-0.01327735651
201,0.4045600891,1.931456447,3.62267092e-05
202,0.8195140362,0.5439340472,9.121149196e-05
203,0.2238990963,1.969538927,0.008082099259
204,0.7320336103,0.8364439607,7.83622163e-05
205,0.7245569229,0.8614547849,7.760027074e-05
206,0.9293894172,2.659061238e-06,0.01320048235
207,0.4748452008,1.696443439,0.001836425159
208,0.4747055173,1.696895957,0.00188082247
209,0.474763304,1.696712732,0.001868456136
210,0.9158513546,0.221748516,0.005569304805
211,0.9159698486,0.2213583589,0.005567892454
212,0.8984075189,0.2800686657,0.005411258433
213,0.5783393383,1.350328326,0.002748524304
214,0.3030430973,1.847341423e-06,-0.03693690896
215,0.4748681188,1.696310997,0.001888595289
216,0.8982665539,0.2805378139,0.005413496867
217,0.5783755779,1.350164771,0.00275886734
218,0.9159640074,0.2213796824,0.005566834938
219,0.3978067338,2.271095036e-05,0.05942321196
220,0.303090483,1.774298312e-06,-0.036951866
221,0.9159399867,0.2214516401,0.005569872912
222,0.5783135891,1.350419402,0.00274785189
223,0.8984237909,0.2800334692,0.005406023934
224,0.7660698891,0.7226052284,0.004311110359
225,0.472499162,1.975322084e-05,0.05941611156
226,0.4748317301,1.696430921,0.001893331879
227,0.3036450744,1.492075353e-05,-0.03699083626
228,0.5783526301,1.350200772,0.00277016079
229,0.472160548,1.200977931e-05,0.05941313878
230,0.4720589816,1.336824607e-05,0.05941647664
231,0.7235081196,0.8648827076,0.003967456985
232,0.5783340931,1.350360989,0.002744688187
233,0.5783599615,1.350146413,0.002773731481
234,0.3029779196,2.047993075e-05,-0.03697585687
235,0.578347683,1.350297928,0.002749047941
236,0.7233684063,0.8653550148,0.003957846202
237,0.4747166932,1.696861148,0.001877440023
238,0.4747286439,1.696824908,0.001872344874
239,0.3547388017,2.464233512e-05,-0.03813939914
240,0.3550781608,2.429568849e-05,-0.0381411016
241,0.7234474421,0.8650971055,0.003960233182
242,0.4721099734,1.478976264e-05,0.05941702798
243,0.748442173,0.7814951539,0.004166626371
244,0.7234151363,0.8652012944,0.003959588241
245,0.398211509,1.92633288e-05,0.05942316353
246,0.898416698,0.2800513208,0.005407613702
247,0.915956974,0.2214050293,0.005565842613
248,0.474827081,1.696457267,0.001890302403
249,0.3976455033,1.828663699e-05,0.05941872299
250,0.302790612,1.897348557e-05,-0.03696680441
251,0.4719775021,2.004096677e-05,0.05942506716
252,0.578432858,1.350022554,0.002744518453
253,0.5783907175,1.350113034,0.002758811694
254,0.5784309506,1.349989533,0.00275591691
255,0.7234824896,0.8649882674,0.003959840164
256,0.7234107256,0.8650868535,0.003980859648
257,0.398096621,1.917377267e-05,0.05942185596
258,0.355309844,2.077346107e-05,-0.03814166412
259,0.5784096718,1.350067258,0.002753741341
260,0.5783548951,1.350272536,0.002749203239
261,0.7484287619,0.7815288305,0.004168917425
262,0.8982437849,0.2806246579,0.005411790684
263,0.3986006975,2.181613672e-05,0.05943460017
264,0.7483996749,0.7816572189,0.004161345307
265,0.4724445641,1.926360346e-05,0.05941551551
266,0.8984044194,0.2800869942,0.00540904561
267,0.8983599544,0.2802201509,0.005413066596
268,0.3031699955,1.630246402e-06,-0.03693297505
269,0.4746531546,1.69693768,0.00191072782
270,0.8982983232,0.2804183662,0.005415339023
271,0.8983150721,0.2803971469,0.005405366421
272,0.4716238379,-1.044990995e-06,0.05935122073
273,0.3987029493,1.779030936e-05,0.05943148211
274,0.8983717561,0.2801204324,0.005429960322
275,0.8984251618,0.2799955606,0.005415555555
276,0.8984053135,0.2800357044,0.005423085764
277,0.8983519673,0.2801684737,0.005434774328
278,0.8984407783,0.2799415886,0.005417464767
279,0.4720000327,1.71462616e-05,0.05942158028
280,0.3034171462,1.205427907e-06,-0.03692127392
281,0.4747542143,1.696745872,0.001863886369
282,0.4471156001,1.789108872,0.00165849831
283,0.4746997952,1.69693017,0.001853317837
284,0.4746831357,1.696971178,0.001879282994
285,0.8983366489,0.2803241014,0.005405737553
286,0.766059339,0.7226325869,0.004315311089
287,0.9160602093,0.2210666388,0.005565685686
288,0.3977146745,2.043303175e-05,0.05942085013
289,0.3554705679,2.578137355e-05,-0.03815024346
290,0.7459267378,0.7899432182,0.004136737902
291,0.8983693719,0.28019014,0.005412727594
292,0.7447430491,0.793843925,0.004138478078
293,0.4722808897,1.734767829e-05,0.05941654369
294,0.898395896,0.2801105678,0.00541036576
295,0.7660271525,0.7227323651,0.004317914601
296,0.4470654428,1.789253831,0.001664978801
297,0.3033585846,5.148691798e-06,-0.03696692735
298,0.3026741147,2.05793458e-05,-0.03696414456
299,0.4715017974,1.253335267e-05,0.05942202732
300,0.4714581668,1.310796961e-05,0.05942310765
301,0.7660515308,0.7226640582,0.004311393481
302,0.472314328,1.650491686e-05,0.0594150275
303,0.3986257911,2.462641896e-05,0.05943879113
304,0.9159015417,0.2215822786,0.005567620508
305,0.4471789598,1.788889766,0.001660035574
306,0.4721848667,1.618095666e-05,0.05941710248
307,0.3547981977,2.378421595e-05,-0.03813859075
308,0.3984400332,2.148627391e-05,0.05943082273
309,0.4747990668,1.696584701,0.00188231864
310,0.4748513102,1.696390748,0.001882740646
311,0.4748161435,1.696535349,0.001871607499
312,0.4748828411,1.69629252,0.001876760507
313,0.4747681916,1.696677208,0.001889376086
314,0.4748266339,1.696481824,0.0018827155
315,0.7659735083,0.7229139209,0.004312970675
316,0.5783691406,1.350216865,0.002750955755
317,0.4747667014,1.696624637,0.001908568898
318,0.4748598337,1.696284294,0.001907511847
319,0.4748351276,1.696342826,0.001911959494
320,0.4747328758,1.696771026,0.001901412848
321,0.474715054,1.696820378,0.001906824647
322,0.474745661,1.696723223,0.001901649171
323,0.4747575223,1.696668506,0.001905272715
324,0.4747976363,1.696524858,0.001903844764
325,0.4746915698,1.696918488,0.001903047669
326,0.4748123586,1.696475744,0.001902094111
327,0.4746716321,1.696985364,0.001905223587
328,0.4747851193,1.69657433,0.001902746153
329,0.4748346507,1.696376443,0.001907756436
330,0.5783182382,1.350388408,0.002751804655
331,0.8983412981,0.2803017497,0.005407630466
332,0.447213918,1.788766384,0.001661563758
333,0.7234321237,0.8651478887,0.003959591966
334,0.4747020304,1.696870565,0.001906101941
335,0.4748508334,1.696363568,0.001892288914
336,0.745872736,0.7901048064,0.004140695091
337,0.8983883858,0.2800765037,0.005427203607
338,0.9159495234,0.2214290202,0.005566008389
339,0.4713603556,1.393922139e-05,0.05942482129
340,0.3976641297,1.573836198e-05,0.05941672996
341,0.9159198999,0.221543476,0.005558507051
342,0.4718476534,1.854253014e-06,0.0594040826
343,0.4718396366,1.705557406e-05,0.05942448229
344,0.4722511768,1.664486808e-05,0.0594163537
345,0.3034171462,1.195332152e-05,-0.03697976842
346,0.3984934986,1.753552169e-05,0.05942678451
347,0.3549465835,2.270277036e-05,-0.03813740611
348,0.3028187752,1.917917143e-05,-0.03696814179
349,0.3558148444,2.49715813e-05,-0.03815594688
350,0.4747415483,1.696781754,0.001873030793
351,0.7484607696,0.7813887,0.00417701574
352,0.7485141158,0.7812538743,0.004169106018
353,0.7484872341,0.7813423872,0.004167865962
354,0.7485082149,0.7812866568,0.004164974205
355,0.7485054135,0.7813175917,0.004160018638
356,0.7484186888,0.7814878225,0.004185725935
357,0.4747801125,1.696650743,0.00187753886
358,0.4747897088,1.696629167,0.001838405035
359,0.4747768044,1.696632743,0.001893557608
360,0.3553068936,2.214010237e-06,-0.03811401874
361,0.3556758463,1.976187195e-05,-0.03814755753
362,0.3555585444,1.736703052e-05,-0.0381426774
363,0.3557708263,1.680169043e-05,-0.03814638034
364,0.3557069898,1.626527592e-05,-0.03814447299
365,0.3556184173,1.664453885e-05,-0.0381430313
366,0.3553403616,1.314011115e-05,-0.03813385591
367,0.3553989828,1.174461977e-05,-0.0381334424
368,0.3554710746,2.643588232e-06,-0.03812519461
369,0.898475647,0.2798617184,0.00540753128
370,0.898309648,0.2803686261,0.00541825965
371,0.5782882571,1.350473165,0.00275724614
372,0.7458893657,0.7900531888,0.004139922559
373,0.3549049497,2.309539195e-05,-0.03813780844
374,0.7458452582,0.790199399,0.004139424767
375,0.4748599231,1.696337223,0.001889909967
376,0.5784055591,1.35009408,0.002750392538
377,0.4470958412,1.789104819,0.001675364328
378,0.4471214712,1.78908062,0.001660454785
379,0.4471034408,1.789063692,0.001678969711
380,0.447080195,1.789190531,0.001667721197
381,0.4471987784,1.788821816,0.001660364447
382,0.4471037388,1.789134264,0.001661825343
383,0.447137624,1.788990736,0.001668703277
384,0.3976798654,2.459460484e-05,0.05942407995
385,0.8983430266,0.2802740932,0.005413706414
386,0.3974882364,1.803261875e-05,0.05941769853
387,0.3561285436,-3.468581866e-09,-0.03812868893
388,0.7483862042,0.7815213203,0.004190823995
389,0.7483677864,0.7817509174,0.004163707606
390,0.748382628,0.7816905379,0.004166434519
391,0.7483770251,0.7816615105,0.004178383388
392,0.7483494878,0.7818068266,0.004166337661
393,0.7484053969,0.7815957069,0.004171051551
394,0.2095244378,1.970367432,0.005556770135
395,0.7660007477,0.7228182554,0.004317601677
396,0.3027334809,1.983767106e-05,-0.03696558997
397,0.3555663824,1.52780899e-06,-0.03810371458
398,0.3555182218,1.669573294e-06,-0.0380904302
399,0.3554970026,1.608889033e-05,-0.03814009577
400,0.3552514613,2.093817238e-05,-0.03814072534
401,0.8982722163,0.2805179656,0.00541340746
402,0.7459287047,0.7898965478,0.004149275366
403,0.3025966287,2.106383727e-05,-0.03696234897
404,0.7459020018,0.7899502516,0.004158316646
405,0.3986512125,2.16890694e-05,0.05943549052
406,0.72339499,0.8652744293,0.003957079723
407,0.210023731,1.970340848,0.005674665328
408,0.210059613,1.970351696,0.005672245752
409,0.2101441622,1.970338225,0.005704485346
410,0.57833004,1.350304484,0.002763364464
411,0.7483158112,0.7818786502,0.004180009943
412,0.2090215981,1.970339417,0.005464121234
413,0.6146041155,1.229108572,0.003045578021
414,0.3034729064,1.574936687e-05,-0.03698755428
415,0.3026482761,2.40589361e-05,-0.03696720302
416,0.3975512385,2.058410973e-05,0.05942010507
417,0.3975877464,2.084516927e-05,0.05942051113
418,0.7484599352,0.7814440131,0.004165042192
419,0.7233996987,0.8652402163,0.0039620311
420,0.5782809854,1.350514889,0.002752762753
421,0.915971458,0.2213902175,0.005550921895
422,0.9159830212,0.2213376462,0.005557631142
423,0.9159973264,0.2212831527,0.005561186932
424,0.9160141945,0.2212218791,0.005563927814
425,0.4748791754,1.696266413,0.001889845938
426,0.3037319481,1.865719696e-06,-0.03697158024
427,0.745793879,0.79037714,0.004136823583
428,0.7458248138,0.79025352,0.004142769147
429,0.7458072901,0.7903178334,0.004140931647
430,0.7458399534,0.7901467085,0.004157833755
431,0.7457693219,0.7904552817,0.004139376804
432,0.1996428967,1.970341325,-0.002216505352
433,0.7235010266,0.8649158478,0.003964234609
434,0.4748291969,1.696496487,0.001792753697
435,0.474843353,1.696445704,0.001870715874
436,0.3977814019,1.844827057e-05,0.0594195798
437,0.7233887315,0.8652996421,0.003955677152
438,0.7458408475,0.7902268171,0.00413601147
439,0.3552201092,1.894031084e-05,-0.03813793138
440,0.3551585376,2.248619239e-05,-0.03814065084
441,0.7233316302,0.8654823899,0.003956656437
442,0.3551207781,2.213450352e-05,-0.0381395407
443,0.5783746839,1.350187302,0.002753768349
444,0.3552820385,1.976165731e-05,-0.03814001754
445,0.2099078745,1.970356226,0.00563903898
446,0.7447387576,0.7938786745,0.004133578856
447,0.7485515475,0.7811366916,0.004170553759
448,0.3928877711,1.970388174,0.0005195557023
449,0.471955359,1.51565655e-05,0.05942030623
450,0.4722058773,4.234644621e-06,0.05940405652
451,0.4720834494,-9.128205534e-07,0.05939678103
452,0.4717849791,8.993251868e-06,0.0594153218
453,0.4719070494,5.834737294e-06,0.05940992385
454,0.471997112,-9.382822554e-07,0.05939370766
455,0.4721490741,-8.927863746e-07,0.05939333141
456,0.4720271826,1.356809025e-05,0.0594172813
457,0.3568790257,-1.272360691e-06,-0.038135387
458,0.3567938507,7.209663636e-06,-0.03815766424
459,0.3565484583,2.580783985e-06,-0.03814778849
460,0.3978743851,2.163482168e-05,0.05942269042
461,0.7233941555,0.8652110696,0.003973949235
462,0.398185432,2.241062611e-05,0.05942672491
463,0.3029034436,2.085446567e-06,-0.03693961352
464,0.3027812541,3.478012331e-06,-0.03694833815
465,0.302842319,6.013750863e-06,-0.03695367649
466,0.3030295074,1.005021932e-05,-0.0369656831
467,0.3029636145,6.080094863e-06,-0.03695780039
468,0.3030098677,2.232016595e-05,-0.03697925434
469,0.3029448688,2.002273141e-05,-0.03697403893
470,0.4470427036,1.789281368,0.001678672037
471,0.3976213038,2.095880518e-05,0.0594207868
472,0.7661382556,0.7224112749,0.004246095195
473,0.3981227875,2.266117008e-05,0.05942574516
474,0.4532561302,2.100435722e-06,-0.03812827542
475,0.7446172833,0.7942993045,0.00413072994
476,0.7446568608,0.7941505313,0.004133153241
477,0.7446424365,0.7942174077,0.004128520377
478,0.7446747422,0.7940818667,0.004135457333
479,0.7446811199,0.7939594388,0.004157765768
480,0.3548631072,2.54436236e-05,-0.03813976049
481,0.397752583,2.124444654e-05,0.05942171812
482,0.7234236002,0.865172565,0.003960109316
483,0.2098020017,1.97036469,0.005611622706
484,0.6147722006,1.228552818,0.003037165152
485,0.7446916699,0.7940509915,0.004129504785
486,0.3982716501,2.189160114e-05,0.0594278425
487,0.398034662,2.18116038e-05,0.0594236888
488,0.2091848701,1.97034502,0.005500521511
489,0.3979544938,2.106553802e-05,0.05942264944
490,0.3985753357,1.818562669e-05,0.05942934006
491,0.466966629,1.956456799e-06,0.05938121676
492,0.4471285343,1.78905046,0.001661950373
493,0.472217977,1.902853546e-05,0.05941950157
494,0.3985188305,2.11706174e-05,0.05943205207
495,0.3027604818,1.943503412e-05,-0.03696617112
496,0.7660406828,0.722702682,0.00430928031
497,0.3569253683,5.581076039e-06,-0.03815595061
498,0.4649581015,1.777073157e-05,0.05947481468
499,0.7661541104,0.7223466039,0.004303053487
500,0.7458623052,0.7901346087,0.004141777288
501,0.9159924388,0.2211417705,0.005586670246
502,0.7306092381,0.8411940932,0.00398682477
503,0.4579561949,1.098244775e-05,0.05949125439
504,0.9159653187,0.2212418914,0.005586480256
505,0.398412317,1.892341243e-05,0.05942690372
506,0.7446883321,0.7940198779,0.004139552824
507,0.4714118242,1.869469543e-06,0.05940606445
508,0.6147915721,1.228473663,0.003043038305
509,0.9160585999,0.2211004197,0.005538658239
510,0.4471578002,1.788960576,0.001660053735
511,0.3983492255,2.16401786e-05,0.05942913145
512,0.209765926,1.970364571,0.005604856647
513,0.1993068457,1.970318794,-0.002122679725
514,0.1994143128,1.970345378,-0.00215206109
515,0.8983780742,0.2801589966,0.005413325038
516,0.916025877,0.2210462689,0.005585912149
517,0.2095655799,1.970355511,0.005575133022
518,0.4471644163,1.788923025,0.001663599047
519,0.3514054418,0.0001035430614,0.05814632773
520,0.4701054394,6.067276104e-07,0.05940874666
521,0.3036821485,4.083810836e-06,-0.03697390482
522,0.4468362927,-1.623598564e-06,0.05949642882
523,0.4673269391,4.976892342e-06,0.05945324153
524,0.4672786593,1.124407845e-05,0.05946293473
525,0.7457542419,0.790509522,0.004139373079
526,0.4669474661,1.955497282e-06,0.05944074318
527,0.4585112631,1.229007739e-05,0.05948901176
528,0.4585659802,3.304887286e-06,0.05947513878
529,0.4586244226,8.606917618e-06,0.05948301405
530,0.4675178826,1.899003564e-06,0.05943463743
531,0.4660771489,1.256670112e-05,0.05946368724
532,0.4715383351,3.746635912e-06,0.05940837786
533,0.4485646784,1.074162628e-05,0.05952058732
534,0.4485193193,8.449784218e-06,0.05951825902
535,0.6172131896,1.220385075,0.002991070738
536,0.6172003746,1.220419168,0.003064004472
537,0.9170842171,0.2176719308,0.00554102147
538,0.1400646567,2.354421667e-05,0.04073161632
539,0.6147118807,1.228757381,0.002983924467
540,0.6147168875,1.228740573,0.003033778164
541,0.4071314633,2.508289754e-06,0.05951522663
542,0.614749372,1.228632092,0.003010802204
543,0.3677331209,-4.401451008e-07,-0.03824843094
544,0.3672212064,1.970333099,0.00475055445
545,0.3617971539,7.228791219e-06,-0.03820960224
546,0.8639662862,4.923556844e-06,-0.008164452389
547,0.1995289326,1.970315933,-0.002185255987
548,0.3574320972,1.174118097e-05,-0.03816835955
549,0.3542904258,8.98469807e-06,0.05822568759
550,0.4021281302,2.870104254e-06,0.05942796171
551,0.3534692228,1.363418278e-06,0.05812291428
552,0.9221762419,0.2006608993,0.005591663998
553,0.3534723222,3.521138979e-06,0.05818575993
554,0.6146321297,1.229022503,0.003032787004
555,0.4495335817,1.001786404e-05,-0.03819929436
556,0.4691264033,1.511582695e-06,0.05940837786
557,0.7447580695,0.7938128114,0.004134107381
558,0.744602561,0.7943550944,0.004130306188
559,0.4709616303,1.360559509e-05,0.05942650512
560,0.1991968006,1.970341325,-0.002090996364
561,0.6145614386,1.229256272,0.00303305476
562,0.4634245932,1.406340289e-05,0.05947547406
563,0.6172379255,1.220302582,0.003020620672
564,0.6172870397,1.220138788,0.003050875617
565,0.9158096313,0.2217711061,0.005587006453
566,0.6173370481,1.219956756,0.003064678749
567,0.3586623967,1.869564699e-07,-0.03815868497
568,0.7661550641,0.722355485,0.004240450449
569,0.7661476731,0.7223779559,0.004296472762
570,0.7661184072,0.7224772573,0.004293433856
571,0.7660845518,0.7225680947,0.00430466095
572,0.5128883719,2.141355708e-06,0.05813756213
573,0.4747748375,1.6966784,0.00186249346
574,0.3577134907,7.745378752e-06,-0.03816374019
575,0.3547945022,3.252329634e-06,0.05823561177
576,0.8506031036,3.029092795e-06,-0.009401590563
577,0.4572592378,1.049593993e-05,0.05949293077
578,0.5561881065,2.836599833e-06,-0.0344184041
579,0.7447212338,0.7939084172,0.004140240606
580,0.4659747481,1.894474553e-05,0.05947151035
581,0.6455591321,3.788655022e-06,-0.02811481804
582,0.7308847904,0.8401477933,0.004042933229
583,0.3581312299,-1.02228455e-06,-0.03812304512
584,0.4705954492,-4.934902904e-07,0.05933905765
585,0.6145957112,1.229142785,0.003026800929
586,0.7445908189,0.7944037318,0.004128734581
587,0.7447026968,0.7939833403,0.004136973526
588,0.4710038602,9.728154509e-06,0.05942016095
589,0.5017272234,6.864121587e-06,-0.03696009889
590,0.4471364617,1.788946748,0.001679708483
